1_BW_peak_gbit/s,1_BW_average_gbit/s,1_MsgRate_mpp/s
0.5,1.97,30.824544000000003
1.02,1.9,29.854945
0.96,1.99,31.034115999999997
0.47,1.92,30.079821000000003
1.43,1.92,30.047817000000002
0.0,1.95,30.614940999999998
1.54,1.98,30.867319000000002
1.46,1.92,30.002191
1.45,1.92,30.125219
0.45,1.92,30.063651000000004
