0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s
0.000100384,0.000100068,0.000100699,0.000100384
9.9657e-05,9.956e-05,9.9755e-05,9.9657e-05
9.9758e-05,9.9729e-05,9.9786e-05,9.9758e-05
9.9748e-05,9.9694e-05,9.9802e-05,9.9748e-05
9.9364e-05,9.8598e-05,0.000100129,9.9364e-05
9.9506e-05,9.9377e-05,9.9635e-05,9.9506e-05
9.9741e-05,9.8797e-05,0.000100685,9.9741e-05
9.9771e-05,9.9626e-05,9.9916e-05,9.9771e-05
0.000100745,0.000100249,0.00010124,0.000100745
0.00010075,0.000100455,0.000101045,0.00010075
0.000100122,9.9951e-05,0.000100294,0.000100122
0.000100295,0.000100246,0.000100344,0.000100295
9.9823e-05,9.9447e-05,0.000100199,9.9823e-05
9.9652e-05,9.9476e-05,9.9828e-05,9.9652e-05
9.9607e-05,9.9563e-05,9.9651e-05,9.9607e-05
9.9308e-05,9.9095e-05,9.9522e-05,9.9308e-05
9.9703e-05,9.9467e-05,9.9939e-05,9.9703e-05
0.00010035,9.9702e-05,0.000100997,0.00010035
0.000100465,9.9734e-05,0.000101196,0.000100465
0.00010006,9.9996e-05,0.000100123,0.00010006
9.9259e-05,9.917e-05,9.9347e-05,9.9259e-05
0.000100354,9.996e-05,0.000100748,0.000100354
9.9647e-05,9.949e-05,9.9804e-05,9.9647e-05
9.9655e-05,9.9571e-05,9.9739e-05,9.9655e-05
9.9559e-05,9.9308e-05,9.9809e-05,9.9559e-05
0.000100384,9.994e-05,0.000100828,0.000100384
9.9641e-05,9.9187e-05,0.000100095,9.9641e-05
9.997e-05,9.9893e-05,0.000100047,9.997e-05
0.000100246,9.982e-05,0.000100672,0.000100246
9.9978e-05,9.9786e-05,0.00010017,9.9978e-05
9.9964e-05,9.9752e-05,0.000100176,9.9964e-05
9.9747e-05,9.9173e-05,0.000100321,9.9747e-05
0.000100703,0.00010007,0.000101335,0.000100703
0.000100414,0.000100264,0.000100563,0.000100414
9.9925e-05,9.9493e-05,0.000100358,9.9925e-05
9.9892e-05,9.9795e-05,9.9989e-05,9.9892e-05
0.000100488,0.000100487,0.000100489,0.000100488
0.000100707,0.000100287,0.000101128,0.000100707
0.000101332,9.9676e-05,0.000102988,0.000101332
0.00010017,9.9737e-05,0.000100603,0.00010017
0.000100583,0.000100481,0.000100686,0.000100583
0.00010085,0.000100008,0.000101692,0.00010085
0.000101026,0.000100985,0.000101067,0.000101026
0.000101008,0.000100796,0.00010122,0.000101008
0.000100691,0.000100066,0.000101317,0.000100691
0.000101123,0.000100663,0.000101584,0.000101123
0.000101272,0.000100765,0.000101778,0.000101272
0.000100256,0.000100242,0.00010027,0.000100256
0.000100589,0.000100226,0.000100953,0.000100589
0.00010106,0.000100878,0.000101242,0.00010106
0.000102074,0.000101553,0.000102596,0.000102074
0.000102007,0.000101374,0.00010264,0.000102007
0.000380837,0.000292787,0.000468888,0.000380837
0.000736505,0.000544212,0.000928799,0.000736505
0.000238183,0.00011217,0.000364197,0.000238183
0.000109825,0.000103652,0.000115998,0.000109825
0.000101217,0.0001007,0.000101734,0.000101217
0.00010217,0.000101816,0.000102525,0.00010217
0.000102959,0.000102947,0.00010297,0.000102959
0.000101979,0.000101773,0.000102185,0.000101979
0.000112188,0.000106758,0.000117619,0.000112188
0.000106169,0.000104933,0.000107404,0.000106169
0.000102657,0.000102455,0.000102858,0.000102657
0.000101892,0.000101703,0.000102081,0.000101892
0.000101557,0.000101286,0.000101827,0.000101557
0.00010231,0.000102251,0.000102369,0.00010231
0.000102551,0.000101241,0.000103862,0.000102551
0.00010126,0.000100866,0.000101654,0.00010126
0.000103646,0.000101751,0.000105541,0.000103646
0.000102063,0.000101756,0.000102371,0.000102063
0.000107393,0.00010297,0.000111816,0.000107393
0.000104511,0.000101551,0.000107472,0.000104511
9.9224e-05,9.875e-05,9.9698e-05,9.9224e-05
9.9353e-05,9.9063e-05,9.9642e-05,9.9353e-05
9.9254e-05,9.9236e-05,9.9272e-05,9.9254e-05
9.9685e-05,9.9113e-05,0.000100256,9.9685e-05
0.000100342,0.00010026,0.000100424,0.000100342
9.9703e-05,9.9542e-05,9.9864e-05,9.9703e-05
9.9418e-05,9.9263e-05,9.9573e-05,9.9418e-05
0.000100089,9.9765e-05,0.000100413,0.000100089
0.000100181,9.9194e-05,0.000101168,0.000100181
9.9738e-05,9.9444e-05,0.000100032,9.9738e-05
9.9412e-05,9.9179e-05,9.9645e-05,9.9412e-05
9.9665e-05,9.9225e-05,0.000100104,9.9665e-05
0.000100148,9.9423e-05,0.000100873,0.000100148
9.9542e-05,9.92e-05,9.9883e-05,9.9542e-05
9.9042e-05,9.8698e-05,9.9386e-05,9.9042e-05
9.9516e-05,9.9321e-05,9.9712e-05,9.9516e-05
9.971e-05,9.9666e-05,9.9755e-05,9.971e-05
9.9326e-05,9.9179e-05,9.9473e-05,9.9326e-05
0.000133199,9.9701e-05,0.000166696,0.000133199
0.000100089,9.994e-05,0.000100239,0.000100089
9.9547e-05,9.8936e-05,0.000100159,9.9547e-05
9.9271e-05,9.8766e-05,9.9776e-05,9.9271e-05
9.9248e-05,9.8848e-05,9.9647e-05,9.9248e-05
9.9956e-05,9.9824e-05,0.000100087,9.9956e-05
9.9439e-05,9.9314e-05,9.9564e-05,9.9439e-05
9.9283e-05,9.9106e-05,9.946e-05,9.9283e-05
9.9848e-05,9.9513e-05,0.000100183,9.9848e-05
9.9517e-05,9.9432e-05,9.9602e-05,9.9517e-05
9.9151e-05,9.8697e-05,9.9605e-05,9.9151e-05
9.9403e-05,9.909e-05,9.9716e-05,9.9403e-05
9.9949e-05,9.9925e-05,9.9973e-05,9.9949e-05
9.9551e-05,9.9479e-05,9.9622e-05,9.9551e-05
9.952e-05,9.92e-05,9.984e-05,9.952e-05
9.97e-05,9.9645e-05,9.9755e-05,9.97e-05
0.000100011,9.957e-05,0.000100451,0.000100011
9.9683e-05,9.9206e-05,0.00010016,9.9683e-05
9.9215e-05,9.9172e-05,9.9258e-05,9.9215e-05
9.9456e-05,9.9216e-05,9.9696e-05,9.9456e-05
9.9439e-05,9.9057e-05,9.982e-05,9.9439e-05
9.9745e-05,9.9499e-05,9.9991e-05,9.9745e-05
9.9645e-05,9.9379e-05,9.991e-05,9.9645e-05
9.9234e-05,9.9191e-05,9.9278e-05,9.9234e-05
9.9894e-05,9.9782e-05,0.000100007,9.9894e-05
9.9662e-05,9.9532e-05,9.9791e-05,9.9662e-05
9.9874e-05,9.9555e-05,0.000100192,9.9874e-05
9.963e-05,9.9141e-05,0.000100119,9.963e-05
0.000100056,9.9707e-05,0.000100405,0.000100056
0.000100434,9.9542e-05,0.000101326,0.000100434
0.000100008,9.9884e-05,0.000100132,0.000100008
9.9455e-05,9.9172e-05,9.9738e-05,9.9455e-05
9.9785e-05,9.932e-05,0.000100249,9.9785e-05
0.000100138,9.9917e-05,0.000100359,0.000100138
0.000147537,0.000119241,0.000175833,0.000147537
9.9499e-05,9.9361e-05,9.9638e-05,9.9499e-05
9.9782e-05,9.9697e-05,9.9868e-05,9.9782e-05
9.8948e-05,9.8837e-05,9.906e-05,9.8948e-05
9.9347e-05,9.921e-05,9.9485e-05,9.9347e-05
9.9793e-05,9.956e-05,0.000100026,9.9793e-05
9.9592e-05,9.9297e-05,9.9888e-05,9.9592e-05
0.000100052,9.9763e-05,0.000100342,0.000100052
0.000218256,0.000182442,0.000254071,0.000218256
0.000100048,9.952e-05,0.000100576,0.000100048
