0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
4.8128e-05,0.079261495
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.608e-05,0.082784229
4.608e-05,0.082784229
4.8128e-05,0.079261495
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.608e-05,0.082784229
4.8128e-05,0.079261495
4.608e-05,0.082784229
4.7104e-05,0.080984571
4.5056e-05,0.084665688
4.7104e-05,0.080984571
4.608e-05,0.082784229
4.7104e-05,0.080984571
4.608e-05,0.082784229
4.8128e-05,0.079261495
4.7104e-05,0.080984571
4.608e-05,0.082784229
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.8128e-05,0.079261495
4.8128e-05,0.079261495
4.608e-05,0.082784229
4.7104e-05,0.080984571
4.5056e-05,0.084665688
4.8128e-05,0.079261495
4.608e-05,0.082784229
4.7104e-05,0.080984571
4.608e-05,0.082784229
4.7104e-05,0.080984571
4.608e-05,0.082784229
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.608e-05,0.082784229
4.7104e-05,0.080984571
4.608e-05,0.082784229
4.8128e-05,0.079261495
4.608e-05,0.082784229
4.608e-05,0.082784229
4.5056e-05,0.084665688
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
5.0176e-05,0.076026337
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.608e-05,0.082784229
4.608e-05,0.082784229
4.608e-05,0.082784229
4.7104e-05,0.080984571
4.608e-05,0.082784229
4.7104e-05,0.080984571
4.8128e-05,0.079261495
4.7104e-05,0.080984571
4.608e-05,0.082784229
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.8128e-05,0.079261495
4.7104e-05,0.080984571
4.608e-05,0.082784229
4.8128e-05,0.079261495
4.7104e-05,0.080984571
4.8128e-05,0.079261495
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.608e-05,0.082784229
4.9152e-05,0.077610214
4.8128e-05,0.079261495
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.608e-05,0.082784229
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.9152e-05,0.077610214
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.5056e-05,0.084665688
4.9152e-05,0.077610214
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
4.7104e-05,0.080984571
