0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
8.373e-06,4.74e-06,1.196e-05,8.515e-06,6.12e-06
8.455e-06,4.75e-06,1.21e-05,8.515e-06,6.37e-06
1.6545e-05,1.157e-05,1.866e-05,1.7645e-05,1.866e-05
8.45e-06,4.86e-06,1.115e-05,8.705e-06,1.075e-05
8.244e-06,5.43e-06,1.124e-05,7.965e-06,1.124e-05
8.356e-06,5.37e-06,1.089e-05,8.555e-06,1.089e-05
8.162e-06,6.23e-06,1.03e-05,8.04e-06,1.03e-05
8.341e-06,6.58e-06,1.002e-05,8.17e-06,1.002e-05
8.209e-06,6.79e-06,9.81e-06,8.32e-06,9.81e-06
8.309e-06,7.26e-06,9.21e-06,8.31e-06,9.21e-06
8.352e-06,7.2e-06,9.71e-06,8.305e-06,8.51e-06
8.187e-06,6.63e-06,9.82e-06,8.005e-06,7.72e-06
8.096e-06,5.84e-06,1.031e-05,7.985e-06,7.14e-06
8.645e-06,5.31e-06,1.397e-05,8.51e-06,7.25e-06
9.911e-06,3.65e-06,1.447e-05,1.0135e-05,7.99e-06
8.652e-06,4.53e-06,1.309e-05,8.245e-06,5.46e-06
8.685e-06,4.76e-06,1.283e-05,8.78e-06,5.25e-06
8.378e-06,4.4e-06,1.17e-05,8.37e-06,6.37e-06
8.386e-06,4.58e-06,1.213e-05,8.44e-06,5.99e-06
8.436e-06,4.74e-06,1.243e-05,8.325e-06,5.86e-06
8.494e-06,4.37e-06,1.238e-05,8.465e-06,5.71e-06
8.354e-06,4.21e-06,1.216e-05,8.225e-06,5.24e-06
8.411e-06,4.32e-06,1.217e-05,8.545e-06,5.76e-06
8.396e-06,4.68e-06,1.253e-05,8.31e-06,5.8e-06
8.61e-06,4.37e-06,1.23e-05,8.68e-06,5.06e-06
8.593e-06,5.43e-06,1.261e-05,8.515e-06,5.45e-06
8.379e-06,4.44e-06,1.184e-05,8.465e-06,5.85e-06
8.417e-06,4.64e-06,1.256e-05,8.135e-06,5.26e-06
8.34e-06,4.23e-06,1.224e-05,8.3e-06,5.82e-06
8.228e-06,4.29e-06,1.204e-05,8.535e-06,6.18e-06
8.414e-06,4.11e-06,1.234e-05,8.405e-06,5.16e-06
8.58e-06,4.67e-06,1.288e-05,8.4e-06,4.95e-06
8.63e-06,4.4e-06,1.293e-05,8.61e-06,5.41e-06
8.45e-06,4.11e-06,1.237e-05,8.47e-06,5.36e-06
8.504e-06,4.64e-06,1.236e-05,8.45e-06,4.86e-06
8.48e-06,4.97e-06,1.23e-05,8.2e-06,5.18e-06
8.48e-06,4.6e-06,1.237e-05,8.765e-06,4.84e-06
8.506e-06,4.61e-06,1.246e-05,8.39e-06,5.37e-06
8.41e-06,4.8e-06,1.236e-05,8.35e-06,5.64e-06
8.867e-06,3.38e-06,1.279e-05,9.285e-06,6.54e-06
8.388e-06,4.43e-06,1.273e-05,8.045e-06,5.14e-06
8.505e-06,4.51e-06,1.231e-05,8.44e-06,5.43e-06
8.482e-06,4.61e-06,1.219e-05,8.745e-06,6.11e-06
8.437e-06,4.51e-06,1.227e-05,8.36e-06,5.47e-06
8.488e-06,4.73e-06,1.248e-05,8.39e-06,4.83e-06
8.703e-06,4.69e-06,1.276e-05,8.745e-06,5.5e-06
8.667e-06,4.76e-06,1.276e-05,8.695e-06,5.74e-06
