0_time-oop_us,0_algbw-oop_GB/s,0_busbw-oop_GB/s,0_time-ip_us,0_algbw-ip_GB/s,0_busbw-ip_GB/s
20.08,0.0,0.0,20.03,0.0,0.0
25.87,0.0,0.0,21.91,0.0,0.0
69.23,0.0,0.0,39.6,0.0,0.0
19.99,0.0,0.0,19.82,0.0,0.0
20.06,0.0,0.0,19.95,0.0,0.0
20.37,0.0,0.0,20.17,0.0,0.0
20.09,0.0,0.0,19.9,0.0,0.0
20.41,0.0,0.0,20.18,0.0,0.0
20.37,0.0,0.0,20.13,0.0,0.0
20.33,0.0,0.0,20.13,0.0,0.0
20.02,0.0,0.0,19.93,0.0,0.0
19.96,0.0,0.0,26.13,0.0,0.0
20.37,0.0,0.0,20.19,0.0,0.0
65.47,0.0,0.0,19.77,0.0,0.0
22.27,0.0,0.0,51.23,0.0,0.0
20.28,0.0,0.0,20.12,0.0,0.0
20.4,0.0,0.0,48.36,0.0,0.0
20.27,0.0,0.0,20.04,0.0,0.0
24.99,0.0,0.0,20.0,0.0,0.0
20.4,0.0,0.0,20.59,0.0,0.0
22.59,0.0,0.0,20.15,0.0,0.0
