1_time_us
24.5986
24.471
24.386
24.481
24.5513
24.5744
24.4433
24.4733
24.5148
24.504
24.3329
24.5144
24.5705
24.3937
24.484
24.361
24.4248
24.4591
24.3449
24.4175
24.5279
24.3914
24.5836
24.3737
24.544
24.4444
24.574
24.3437
24.5902
24.3106
24.6567
24.4544
24.6932
24.3156
24.4933
24.2949
24.4637
24.4283
24.6048
24.316
24.4375
24.4925
24.3502
24.4737
24.6578
24.4887
24.3948
24.4033
24.634
24.3887
24.5517
24.2445
24.6724
24.3576
24.4721
24.4148
24.6755
24.4844
24.7436
24.4483
24.4514
24.4414
24.5006
24.3937
24.5832
24.3906
24.5702
24.4237
24.5336
24.4218
24.564
24.4241
24.5067
24.4706
24.634
24.4229
24.441
24.4114
24.7028
24.5167
24.5117
24.3418
24.5879
24.3687
24.6017
24.4106
24.4837
24.416
24.6055
24.3076
24.6474
24.3314
24.4948
24.4183
24.451
24.4637
24.5567
24.5194
24.6267
24.4579
24.4414
24.3645
24.4483
24.3095
24.6582
24.326
24.5133
24.4237
24.5037
24.4356
24.5875
24.3929
24.4887
24.4606
24.4756
24.346
24.5344
24.4068
24.6309
24.301
24.9227
24.4514
24.5898
24.3614
24.4937
24.4198
24.6028
24.4114
24.6336
24.4987
24.4083
24.4206
24.5475
24.4171
24.6444
24.331
24.664
24.3645
24.6451
24.3822
24.3806
24.3329
24.5217
24.3583
24.5544
24.446
24.5429
24.4514
24.5321
24.3914
24.509
24.3349
24.4475
24.4202
24.4971
24.4629
24.5467
24.3902
24.4767
24.5429
24.494
24.4552
24.5094
24.3164
24.5898
24.5294
24.5748
24.3187
24.5225
24.3699
24.5532
24.3226
24.5563
24.3652
24.4268
24.3445
24.3987
24.4287
24.6351
24.3537
24.5175
24.4975
24.5925
24.4325
24.5475
24.3718
24.4656
24.4164
24.5471
24.519
24.609
24.4494
24.6132
24.529
24.4029
24.4191
24.6697
24.5029
24.4587
24.4341
24.4291
24.5394
25.095
24.4018
24.5948
24.4033
24.4721
24.526
24.4591
24.4133
24.5409
24.4394
24.5998
24.4295
24.5094
24.6248
24.5217
24.5606
24.5694
24.4368
24.5509
24.3791
24.6351
24.4687
24.4691
24.4844
24.5613
24.5329
24.4979
24.7439
24.3718
24.4264
24.629
24.4975
24.6759
24.4383
24.5602
24.4118
24.6236
24.5183
24.4971
24.5386
24.682
24.5636
24.511
24.3587
24.4944
24.4394
24.4556
24.6121
24.5902
24.3606
24.5779
24.4733
24.5848
24.5705
24.5425
24.5125
24.5871
24.5879
24.6486
24.4667
24.5521
24.4706
24.4233
24.5905
24.6386
24.3972
24.6228
24.4056
24.5594
24.4564
24.8101
24.569
24.5286
24.509
24.3864
24.3764
24.5506
24.4767
24.6855
24.4775
24.6002
24.4525
24.4917
24.4798
24.5286
24.4944
24.5148
24.3345
24.5309
24.4621
24.474
24.5429
24.5782
24.4617
24.6544
24.3872
24.5475
24.5479
24.639
24.5798
24.3437
24.3595
24.4544
24.4125
24.4491
24.5056
24.6471
24.4567
24.496
24.5717
24.5663
24.461
24.4829
24.4871
24.5275
24.5567
24.4364
24.5013
24.4437
24.4802
24.4152
24.6797
24.5682
24.5321
24.5425
24.6052
24.5656
24.6052
24.5171
24.7005
24.4552
24.6263
24.5729
24.4806
24.5252
24.5794
24.4952
24.506
24.4156
24.684
24.3983
24.7001
24.4302
24.5802
24.5563
24.5363
24.5509
24.5171
24.7586
24.5356
24.5625
24.569
24.5267
24.4214
24.5755
24.5394
24.6817
24.5344
24.4737
24.7428
24.3718
24.714
24.4072
24.5648
24.3875
24.5779
24.7762
24.4006
24.882
24.5163
24.5348
24.8877
24.4341
24.6275
24.5556
24.4998
24.912
24.5156
24.5521
24.7028
24.4883
24.7693
24.6121
24.5309
24.8904
24.4295
24.5306
25.1334
24.5286
24.9181
24.3802
24.7428
24.8935
24.4963
24.7912
24.5898
24.5417
24.8128
24.5409
24.3779
24.4983
24.5417
24.8543
25.2303
24.5156
24.5709
24.6613
24.9519
24.8082
24.6636
24.7428
24.4121
24.8293
24.5348
24.5409
24.7659
24.4644
24.589
24.7897
24.5106
24.8047
24.5836
24.6251
24.5444
24.5471
24.8401
24.6917
24.559
24.8712
24.4564
24.6551
24.8058
24.659
24.7686
24.5675
24.4014
24.6367
24.9915
24.5386
24.4156
24.7313
24.9758
24.7316
24.6521
24.9842
24.4295
24.4264
24.5552
24.7493
24.7659
24.6847
24.5383
24.9035
24.4571
24.644
24.7612
24.6017
24.6717
24.7216
24.5829
24.7651
24.5859
24.7655
24.8716
24.6263
24.6236
25.0877
24.5632
24.767
24.4848
24.7309
24.5652
24.6005
24.7093
24.5263
24.5506
24.7382
24.674
24.6951
24.5702
24.7128
24.4944
24.5556
24.8147
24.6617
24.8766
24.7224
24.7374
24.5967
24.8085
24.5344
24.5863
24.499
24.6617
24.7809
24.4533
24.5383
24.5256
24.6236
24.6578
24.6782
24.8727
24.7855
24.5867
24.7055
24.689
24.6882
24.5836
24.7486
25.1511
24.5367
24.6574
24.7655
24.7416
24.8285
24.6017
24.6332
24.8597
24.5782
24.6486
24.6644
24.6374
24.7843
24.7316
24.5955
24.4967
24.6175
24.7612
24.752
24.905
24.7032
24.7313
24.9243
24.5544
24.6075
24.8862
24.5071
24.7962
24.8758
24.7147
25.0434
24.5621
24.9254
24.8235
24.4664
24.619
24.6167
24.7297
24.7624
24.7908
24.6201
24.7259
24.5805
24.8662
24.8058
24.5971
24.5386
24.6348
24.8362
24.6932
24.6232
24.9296
24.6671
24.5755
24.7712
24.6255
24.9542
24.7263
24.5994
24.8258
24.8547
24.9108
24.6882
24.7209
24.8351
24.7878
24.852
24.8189
24.5402
24.7263
24.9485
24.7528
24.514
24.4214
24.5679
24.7651
24.6967
24.524
24.8016
24.7682
24.8912
24.8012
24.6905
24.8651
24.7389
24.6148
24.712
24.5575
24.8266
24.5317
24.5871
25.0488
24.8993
24.5682
24.8712
24.7163
24.5129
24.4944
24.6594
24.8731
24.5798
24.4321
24.8977
24.6982
24.6494
24.8516
24.489
24.777
24.8374
24.5978
25.0204
24.6075
24.7628
25.0469
24.7966
24.7566
24.6936
24.7774
24.6636
24.6836
24.787
24.5602
24.8435
24.5113
24.7651
24.719
24.6371
24.6101
25.005
24.6863
24.639
24.7828
24.6967
24.529
24.9558
24.5452
24.5144
24.9223
24.6167
24.6067
24.8216
24.7182
24.5859
24.7001
24.6317
24.7297
24.6163
24.6744
24.9923
24.9577
24.6005
24.4883
25.0296
24.5982
24.6213
24.9031
24.4921
24.559
24.5313
24.7632
24.7897
24.7893
24.757
24.5494
24.5875
24.857
24.496
24.4621
24.8428
24.5363
24.9031
24.7724
24.8704
24.7578
24.8812
24.7432
24.7193
24.707
24.629
24.8935
24.9842
24.6913
24.8504
24.6621
24.7862
24.8435
24.7251
24.7305
24.6505
24.6505
24.9239
24.6763
24.5463
24.9066
24.7309
24.5952
24.897
24.6167
24.6682
24.9423
24.7439
24.6436
24.9985
24.6386
24.712
25.3191
24.8904
24.7297
24.6351
24.8078
24.807
24.5902
24.559
24.5852
24.9027
24.9162
24.7735
24.8966
24.5498
24.7416
24.8754
24.8374
24.6786
24.7474
24.8258
24.6309
24.4691
24.5494
24.8977
24.9047
24.5283
24.8335
24.7163
25.075
24.9666
24.8735
24.5598
24.5494
24.5832
24.8339
24.9308
24.6797
24.7159
24.8278
24.5463
24.684
24.6263
24.5902
24.8466
24.6009
24.5802
24.8504
24.9369
24.6386
24.9712
24.4556
24.7116
24.8908
24.5267
24.9712
24.707
24.5732
24.7859
24.5659
24.7932
24.8512
24.4187
24.827
24.8443
24.4687
24.6344
24.4364
24.4744
24.4656
24.6574
24.7689
24.5606
24.6248
24.5825
24.4898
24.9493
24.5494
24.5636
24.8666
24.5694
24.8789
24.4567
24.8043
25.0165
24.446
24.5682
24.5063
24.7782
24.8128
24.7266
24.5606
24.6286
24.5171
24.9239
24.5367
24.7347
24.5386
24.5586
24.9869
24.5629
24.674
24.6686
24.6567
24.8139
24.5709
24.6282
24.8397
24.5663
24.7151
24.524
24.6098
24.689
24.529
24.5978
24.4375
24.7839
24.4606
24.717
24.7455
24.777
25.0358
24.8843
24.6751
24.6905
24.7493
24.5813
24.8032
24.5206
24.6547
24.8597
24.7316
24.7301
24.9519
24.6786
24.5309
24.5863
24.5563
24.7958
24.5694
24.6417
24.9081
24.5213
24.5171
24.4691
24.559
24.8585
24.7009
24.5598
24.6351
24.5452
24.7566
24.8162
24.7259
24.5333
