0_init_s,0_finalize_s
999.905029,0.020996
999.901123,0.021973
999.903076,0.020996
999.917969,0.020996
999.921143,0.020996
999.907959,0.021973
999.912109,0.020996
999.907959,0.020996
999.908936,0.020996
999.907959,0.020996
999.907959,0.021973
999.905029,0.021973
999.905029,0.021973
999.904053,0.020996
999.903076,0.021973
999.922119,0.020996
999.918945,0.021973
999.918945,0.020996
999.911133,0.021973
999.912109,0.020996
999.920166,0.021973
999.910156,0.020996
999.904053,0.021973
999.903076,0.020996
999.900146,0.021973
999.900146,0.020996
999.893066,0.021973
999.895996,0.020996
999.89502,0.021973
999.894043,0.021973
999.884033,0.021973
999.89209,0.020996
999.89917,0.021973
999.884033,0.021973
999.880127,0.021973
999.89917,0.021973
999.891113,0.020996
999.891113,0.020996
999.891113,0.021973
999.89209,0.020996
999.875977,0.021973
999.900146,0.021973
999.893066,0.020996
999.903076,0.021973
999.893066,0.020996
999.901123,0.020996
999.891113,0.020996
999.76001,0.020996
999.887939,0.021973
999.873047,0.021973
999.875,0.021973
999.875,0.021973
999.875,0.020996
999.874023,0.020996
999.86499,0.021973
999.868164,0.020996
999.871094,0.021973
999.87207,0.021973
999.861084,0.021973
999.865967,0.021973
999.859131,0.020996
999.864014,0.020996
999.875,0.021973
999.874023,0.021973
999.87207,0.020996
999.873047,0.020996
999.868164,0.021973
999.871094,0.020996
999.865967,0.021973
999.858154,0.020996
999.870117,0.021973
999.875977,0.020996
999.868164,0.020996
999.871094,0.020996
999.87207,0.020996
999.860107,0.020996
999.860107,0.020996
999.800049,0.021973
999.923096,0.020996
999.916992,0.020996
999.913086,0.021973
999.912109,0.021973
999.918945,0.021973
999.914062,0.021973
999.916016,0.021973
999.906982,0.021973
999.905029,0.020996
999.901123,0.021973
999.903076,0.020996
999.917969,0.020996
999.921143,0.020996
999.907959,0.021973
999.915039,0.021973
999.912109,0.021973
999.908936,0.020996
999.910156,0.021973
999.906982,0.020996
999.907959,0.021973
999.905029,0.020996
999.905029,0.021973
999.904053,0.020996
999.903076,0.021973
999.922119,0.021973
999.918945,0.021973
999.917969,0.021973
999.918945,0.021973
999.911133,0.021973
999.912109,0.020996
999.918945,0.021973
999.910156,0.021973
999.904053,0.021973
999.904053,0.021973
999.903076,0.020996
999.900146,0.020996
999.893066,0.021973
999.895996,0.020996
999.894043,0.021973
999.894043,0.021973
999.891113,0.021973
999.884033,0.021973
999.89209,0.020996
999.900146,0.021973
999.87915,0.021973
999.897949,0.021973
999.891113,0.020996
999.891113,0.021973
999.890137,0.021973
999.891113,0.021973
999.89209,0.021973
999.88501,0.021973
999.875977,0.021973
999.900146,0.021973
999.894043,0.020996
999.903076,0.021973
999.893066,0.020996
999.9021,0.021973
999.891113,0.020996
999.76001,0.021973
999.887939,0.021973
999.873047,0.021973
999.874023,0.021973
999.875,0.021973
999.875977,0.021973
999.874023,0.020996
999.86499,0.021973
999.868164,0.021973
999.871094,0.021973
999.87207,0.021973
999.861084,0.021973
999.866943,0.021973
999.859131,0.020996
999.864014,0.020996
999.875,0.021973
999.875,0.021973
999.87207,0.021973
999.873047,0.020996
999.869141,0.021973
999.871094,0.021973
999.865967,0.021973
999.858154,0.020996
999.871094,0.021973
999.875977,0.021973
999.868164,0.020996
999.871094,0.020996
999.871094,0.020996
999.860107,0.020996
999.860107,0.021973
999.85498,0.021973
999.799072,0.021973
999.923096,0.021973
999.916992,0.021973
999.913086,0.021973
999.920166,0.022949
999.913086,0.021973
999.918945,0.021973
999.914062,0.021973
999.915039,0.021973
999.906982,0.021973
999.906006,0.021973
999.901123,0.021973
999.904053,0.022949
999.903076,0.021973
999.917969,0.021973
999.921143,0.021973
999.907959,0.021973
999.915039,0.022949
999.912109,0.021973
999.908936,0.021973
999.910156,0.021973
999.907959,0.021973
999.907959,0.022949
999.907959,0.020996
999.905029,0.020996
999.905029,0.021973
999.904053,0.021973
999.904053,0.021973
999.922119,0.021973
999.918945,0.021973
999.917969,0.021973
999.918945,0.021973
999.911133,0.021973
999.912109,0.021973
999.920166,0.021973
999.912109,0.022949
999.910156,0.021973
999.904053,0.021973
999.904053,0.021973
999.903076,0.020996
999.900146,0.022949
999.900146,0.021973
999.893066,0.021973
999.895996,0.020996
999.89502,0.021973
999.894043,0.021973
999.891113,0.021973
999.884033,0.021973
999.89209,0.021973
999.89917,0.021973
999.884033,0.022949
999.87915,0.021973
999.880127,0.022949
999.897949,0.021973
999.891113,0.020996
999.891113,0.021973
999.891113,0.022949
999.895996,0.022949
999.894043,0.022949
999.891113,0.021973
999.89209,0.021973
999.884033,0.021973
999.875977,0.021973
999.900146,0.021973
999.893066,0.021973
999.903076,0.021973
999.893066,0.021973
999.901123,0.021973
999.891113,0.021973
999.76001,0.021973
999.887939,0.021973
999.884033,0.022949
999.880127,0.021973
999.873047,0.021973
999.874023,0.021973
999.875,0.021973
999.875,0.021973
999.874023,0.020996
999.865967,0.021973
999.866943,0.021973
999.871094,0.021973
999.86499,0.022949
999.87207,0.021973
999.861084,0.021973
999.866943,0.021973
999.859131,0.021973
999.87915,0.022949
999.864014,0.020996
999.875,0.021973
999.874023,0.021973
999.87207,0.021973
999.874023,0.021973
999.868164,0.021973
999.871094,0.021973
999.865967,0.021973
999.856934,0.021973
999.870117,0.021973
999.875,0.021973
999.869141,0.021973
999.871094,0.021973
999.871094,0.021973
999.866943,0.022949
999.870117,0.021973
999.860107,0.021973
999.860107,0.021973
999.85498,0.021973
999.799072,0.021973
999.916992,0.021973
999.913086,0.021973
999.921143,0.022949
999.914062,0.022949
999.916016,0.021973
999.906982,0.021973
999.906006,0.021973
999.901123,0.021973
999.904053,0.022949
999.903076,0.021973
999.917969,0.021973
999.921143,0.020996
999.914062,0.022949
999.913086,0.021973
999.908936,0.021973
999.910156,0.021973
999.907959,0.021973
999.907959,0.022949
999.907959,0.021973
999.905029,0.021973
999.906006,0.021973
999.905029,0.021973
999.904053,0.021973
999.922119,0.021973
999.917969,0.021973
999.918945,0.022949
999.912109,0.022949
999.908936,0.022949
999.913086,0.021973
999.918945,0.021973
999.912109,0.021973
999.911133,0.021973
999.905029,0.022949
999.89502,0.022949
999.903076,0.021973
999.900146,0.022949
999.900146,0.021973
999.893066,0.021973
999.895996,0.021973
999.89502,0.021973
999.894043,0.021973
999.891113,0.022949
999.884033,0.021973
999.89209,0.021973
999.900146,0.021973
999.88501,0.022949
999.880127,0.021973
999.87915,0.022949
999.897949,0.021973
999.891113,0.021973
999.891113,0.021973
999.890137,0.022949
999.895996,0.022949
999.894043,0.022949
999.891113,0.021973
999.89209,0.021973
999.88501,0.022949
999.900146,0.021973
999.893066,0.021973
999.903076,0.021973
999.893066,0.021973
999.9021,0.021973
999.76001,0.021973
999.885986,0.022949
999.887939,0.021973
999.884033,0.022949
999.87915,0.022949
999.874023,0.021973
999.875,0.021973
999.874023,0.021973
999.865967,0.021973
999.866943,0.021973
999.871094,0.021973
999.86499,0.022949
999.87207,0.021973
999.865967,0.021973
999.859131,0.021973
999.87915,0.022949
999.86499,0.021973
999.874023,0.021973
999.874023,0.021973
999.869141,0.021973
999.871094,0.021973
999.86499,0.021973
999.858154,0.022949
999.870117,0.021973
999.869141,0.021973
999.871094,0.021973
999.871094,0.022949
999.871094,0.021973
999.866943,0.022949
999.870117,0.022949
999.860107,0.021973
999.860107,0.021973
999.85498,0.021973
999.799072,0.021973
999.916992,0.021973
999.913086,0.021973
999.920166,0.022949
999.914062,0.022949
999.916016,0.021973
999.906982,0.021973
999.906006,0.021973
999.904053,0.022949
999.921143,0.021973
999.915039,0.022949
999.912109,0.021973
999.908936,0.021973
999.910156,0.021973
999.908936,0.021973
999.907959,0.022949
999.905029,0.021973
999.904053,0.021973
999.904053,0.021973
999.918945,0.021973
999.920166,0.022949
999.912109,0.022949
999.908936,0.022949
999.912109,0.021973
999.912109,0.022949
999.910156,0.021973
999.905029,0.022949
999.89502,0.022949
999.904053,0.021973
999.900146,0.022949
999.893066,0.021973
999.89502,0.021973
999.893066,0.021973
999.891113,0.022949
999.89917,0.021973
999.88501,0.022949
999.87915,0.021973
999.880127,0.022949
999.890137,0.022949
999.895996,0.022949
999.894043,0.022949
999.89209,0.021973
999.884033,0.022949
999.900146,0.021973
999.903076,0.021973
999.885986,0.022949
999.884033,0.022949
999.880127,0.022949
999.875,0.021973
999.868164,0.021973
999.865967,0.022949
999.87207,0.021973
999.859131,0.021973
999.87915,0.022949
999.864014,0.021973
999.868164,0.021973
999.871094,0.021973
999.858154,0.022949
999.868164,0.021973
999.871094,0.022949
999.87207,0.021973
999.868164,0.022949
999.870117,0.022949
999.860107,0.021973
999.860107,0.021973
999.85498,0.021973
999.800049,0.021973
999.920166,0.022949
999.914062,0.022949
999.906982,0.021973
999.904053,0.022949
999.914062,0.022949
999.907959,0.022949
999.904053,0.021973
999.920166,0.022949
999.912109,0.022949
999.908936,0.022949
999.913086,0.021973
999.912109,0.022949
999.905029,0.022949
999.89502,0.022949
999.900146,0.022949
999.893066,0.021973
999.894043,0.021973
999.891113,0.022949
999.884033,0.022949
999.880127,0.022949
999.890137,0.022949
999.895996,0.022949
999.894043,0.022949
999.88501,0.022949
999.885986,0.022949
999.884033,0.022949
999.880127,0.022949
999.86499,0.022949
999.87915,0.022949
999.858154,0.022949
999.871094,0.022949
999.866943,0.022949
999.870117,0.022949
999.85498,0.021973
999.914062,0.022949
999.904053,0.022949
999.915039,0.022949
999.906982,0.022949
999.920166,0.022949
999.912109,0.022949
999.908936,0.022949
999.911133,0.022949
999.905029,0.022949
999.89502,0.023926
999.900146,0.022949
999.891113,0.022949
999.884033,0.022949
999.880127,0.022949
999.890137,0.022949
999.895996,0.022949
999.894043,0.022949
999.88501,0.022949
999.885986,0.022949
999.884033,0.023926
999.87915,0.022949
999.86499,0.022949
999.87915,0.022949
999.858154,0.022949
999.87207,0.022949
999.866943,0.022949
999.870117,0.022949
999.799072,0.021973
999.914062,0.022949
999.904053,0.022949
999.915039,0.022949
999.918945,0.022949
999.912109,0.022949
999.908936,0.022949
999.912109,0.022949
999.904053,0.022949
999.900146,0.022949
999.891113,0.022949
999.884033,0.022949
999.880127,0.022949
999.890137,0.022949
999.895996,0.022949
999.894043,0.023926
999.88501,0.023926
999.885986,0.023926
999.880127,0.022949
999.86499,0.022949
999.87915,0.022949
999.858154,0.022949
999.87207,0.022949
999.866943,0.022949
999.870117,0.022949
999.914062,0.023926
999.904053,0.022949
999.915039,0.023926
999.920166,0.023926
999.912109,0.022949
999.908936,0.022949
999.912109,0.022949
999.904053,0.023926
999.900146,0.023926
999.891113,0.023926
999.88501,0.023926
999.890137,0.023926
999.895996,0.023926
999.894043,0.023926
999.885986,0.023926
999.880127,0.022949
999.86499,0.022949
999.87915,0.022949
999.858154,0.022949
999.870117,0.022949
999.904053,0.023926
999.913086,0.022949
999.908936,0.023926
999.912109,0.023926
999.895996,0.023926
999.894043,0.023926
999.885986,0.023926
999.880127,0.023926
999.86499,0.023926
999.87915,0.023926
999.859131,0.023926
999.870117,0.023926
999.913086,0.023926
999.858154,0.023926
999.880127,0.024902
999.916016,0.024902
999.916016,0.024902
999.915039,0.024902
999.916016,0.024902
999.915039,0.024902
999.915039,0.024902
999.915039,0.024902
999.880127,0.025879
999.916016,0.025879
999.904053,0.021973
999.904053,0.020996
999.904053,0.021973
999.904053,0.020996
999.904053,0.020996
999.904053,0.020996
999.904053,0.020996
999.904053,0.020996
999.886963,0.020996
999.886963,0.020996
999.886963,0.020996
999.886963,0.021973
999.876953,0.021973
999.875977,0.021973
999.876953,0.021973
999.875977,0.021973
999.876953,0.021973
999.876953,0.020996
999.875977,0.021973
999.876953,0.020996
999.886963,0.021973
999.886963,0.021973
999.886963,0.020996
999.886963,0.020996
999.870117,0.021973
999.870117,0.020996
999.870117,0.020996
999.870117,0.020996
999.870117,0.021973
999.870117,0.021973
999.871094,0.020996
999.870117,0.020996
999.887939,0.022949
999.887939,0.022949
999.887939,0.022949
999.887939,0.022949
999.887939,0.023926
999.887939,0.022949
999.887939,0.022949
999.887939,0.022949
999.89917,0.020996
999.89917,0.020996
999.89917,0.023926
999.89917,0.020996
999.89917,0.022949
999.900146,0.021973
999.89917,0.022949
999.89917,0.020996
999.894043,0.021973
999.894043,0.021973
999.894043,0.020996
999.880127,0.020996
999.880127,0.020996
999.880127,0.021973
999.880127,0.021973
999.880127,0.020996
999.880127,0.021973
999.880127,0.021973
999.880127,0.020996
999.894043,0.020996
999.894043,0.021973
999.894043,0.020996
999.894043,0.020996
999.894043,0.020996
999.89209,0.021973
999.89209,0.020996
999.89209,0.020996
999.89209,0.021973
999.89209,0.020996
999.89209,0.021973
999.89209,0.021973
999.89209,0.021973
999.910156,0.020996
999.911133,0.020996
999.911133,0.020996
999.911133,0.021973
999.911133,0.020996
999.910156,0.020996
999.910156,0.021973
999.910156,0.021973
999.881104,0.020996
999.881104,0.020996
999.881104,0.020996
999.881104,0.021973
999.881104,0.020996
999.881104,0.020996
999.881104,0.020996
999.876953,0.023926
999.876953,0.022949
999.876953,0.022949
999.876953,0.022949
999.876953,0.021973
999.876953,0.022949
999.876953,0.022949
999.876953,0.022949
999.881104,0.020996
999.894043,0.021973
999.894043,0.020996
999.894043,0.020996
999.894043,0.021973
999.894043,0.020996
999.893066,0.021973
999.893066,0.021973
999.893066,0.021973
999.895996,0.025879
999.89502,0.024902
999.89502,0.024902
999.89502,0.024902
999.895996,0.024902
999.895996,0.024902
999.89209,0.020996
999.89209,0.020996
999.89209,0.020996
999.89209,0.020996
999.89209,0.020996
999.89209,0.021973
999.89209,0.020996
999.89209,0.021973
999.89502,0.024902
999.895996,0.024902
