0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.3008e-05,0.001385897
4.608e-05,0.001293504
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.608e-05,0.001293504
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.608e-05,0.001293504
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.608e-05,0.001293504
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.608e-05,0.001293504
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.608e-05,0.001293504
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.608e-05,0.001293504
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.608e-05,0.001293504
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.608e-05,0.001293504
4.5056e-05,0.001322901
4.7104e-05,0.001265384
4.4032e-05,0.001353667
4.7104e-05,0.001265384
4.608e-05,0.001293504
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.608e-05,0.001293504
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.608e-05,0.001293504
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.608e-05,0.001293504
4.5056e-05,0.001322901
0.000175104,0.000340396
0.000180224,0.000330725
0.000111616,0.000534015
4.608e-05,0.001293504
4.608e-05,0.001293504
4.5056e-05,0.001322901
0.000205824,0.00028959
4.9152e-05,0.00121266
4.4032e-05,0.001353667
4.5056e-05,0.001322901
0.000203776,0.000292501
0.00014848,0.000401432
9.5232e-05,0.000625889
0.000125952,0.000473233
5.0176e-05,0.001187912
4.3008e-05,0.001385897
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.608e-05,0.001293504
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.608e-05,0.001293504
4.4032e-05,0.001353667
4.3008e-05,0.001385897
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.608e-05,0.001293504
4.608e-05,0.001293504
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.5056e-05,0.001322901
4.4032e-05,0.001353667
4.4032e-05,0.001353667
4.608e-05,0.001293504
4.608e-05,0.001293504
4.608e-05,0.001293504
4.4032e-05,0.001353667
4.5056e-05,0.001322901
4.608e-05,0.001293504
