0_Transfer Time_s,0_Bandwidth_GB/s
0.013596812,1.723749655
0.013539661,1.731025614
0.013823333,1.695502814
0.013762342,1.703016827
0.013608075,1.722322959
0.013660073,1.715766819
0.013617164,1.721173366
0.013662313,1.715485511
0.013723752,1.707805562
0.013513933,1.734321163
0.013739591,1.705836804
0.013701768,1.710545676
0.013806213,1.697605274
0.013799653,1.698412272
0.013830309,1.694647603
0.013295956,1.762754028
0.013676457,1.71371138
0.013566124,1.727648959
0.013799493,1.698431964
0.013420144,1.746441767
0.013815941,1.696409966
0.013411184,1.747608563
0.013400114,1.749052284
0.013772646,1.701742715
0.013664777,1.715176179
0.013994336,1.674784713
0.013739944,1.705792978
0.013891074,1.687234551
0.013752711,1.704209446
0.013475534,1.739263171
0.013786726,1.700004773
0.013551628,1.729497002
0.013978336,1.676701719
0.013928993,1.68264138
0.013750599,1.704471202
0.01357582,1.726415053
0.013649482,1.717098129
0.013596651,1.723770067
0.013740551,1.705717624
0.014049309,1.668231512
0.013772231,1.701793994
0.013710216,1.709491667
0.013478095,1.73893269
0.013566285,1.727628455
0.013636331,1.718754114
0.013677672,1.71355915
0.013622379,1.720514456
0.01382042,1.695860184
0.013692393,1.711716863
0.013672713,1.714180646
0.013481391,1.738507547
0.013869187,1.68989718
0.013332788,1.757884397
0.01367444,1.713964155
0.013811494,1.696956173
0.013854819,1.691649671
0.013842404,1.693166881
0.013747815,1.704816365
0.014070302,1.665742498
0.013418897,1.746604061
0.01364897,1.71716254
0.013912257,1.684665543
0.013651754,1.71681236
0.013857635,1.691305912
0.013961857,1.678680708
0.013950689,1.680024549
0.013913378,1.68452981
0.013183064,1.777849216
0.013838116,1.69369154
0.01390381,1.685689031
0.013121434,1.786199588
0.013826084,1.695165457
0.013896867,1.686531216
0.013512334,1.734526396
0.01349387,1.736899792
0.013243286,1.769764694
0.013798181,1.69859346
0.013779558,1.7008891
0.013889987,1.68736659
0.013895394,1.686709999
0.013845893,1.692740223
0.013527566,1.732573325
0.0138713,1.68963976
0.013811589,1.696944501
0.013844388,1.692924238
0.013936418,1.681744907
0.01386282,1.690673326
0.013672585,1.714196694
0.013433936,1.744648776
0.013664745,1.715180195
0.013453199,1.742150696
0.014001823,1.673889179
0.013406033,1.748280047
0.013622603,1.720486166
0.013769799,1.702094562
0.01374519,1.705141944
0.013834788,1.694098963
0.013859011,1.69113799
0.014177274,1.653173946
0.013631179,1.719403729
