0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
6.144e-05,1.5158e-05
4.608e-05,2.0211e-05
4.8128e-05,1.9351e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.7104e-05,1.9772e-05
6.2464e-05,1.491e-05
5.3248e-05,1.749e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.9152e-05,1.8948e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
9.8304e-05,9.474e-06
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
8.8064e-05,1.0576e-05
7.8848e-05,1.1812e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
0.00017408,5.35e-06
0.000190464,4.89e-06
9.3184e-05,9.994e-06
0.000118784,7.84e-06
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
9.0112e-05,1.0335e-05
7.5776e-05,1.229e-05
4.7104e-05,1.9772e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.7104e-05,1.9772e-05
4.5056e-05,2.067e-05
5.0176e-05,1.8561e-05
4.5056e-05,2.067e-05
6.656e-05,1.3992e-05
0.000106496,8.745e-06
8.0896e-05,1.1513e-05
4.608e-05,2.0211e-05
5.0176e-05,1.8561e-05
5.2224e-05,1.7833e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
8.4992e-05,1.0958e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
7.0656e-05,1.3181e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
6.8608e-05,1.3575e-05
7.3728e-05,1.2632e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.4032e-05,2.1151e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
5.0176e-05,1.8561e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.8128e-05,1.9351e-05
4.4032e-05,2.1151e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.8128e-05,1.9351e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.4032e-05,2.1151e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.8128e-05,1.9351e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.4032e-05,2.1151e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.7104e-05,1.9772e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.4032e-05,2.1151e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.4032e-05,2.1151e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.8128e-05,1.9351e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.4032e-05,2.1151e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
0.000147456,6.316e-06
5.7344e-05,1.6241e-05
5.5296e-05,1.6842e-05
0.000111616,8.344e-06
0.000101376,9.187e-06
8.9088e-05,1.0454e-05
5.3248e-05,1.749e-05
0.000132096,7.05e-06
0.000144384,6.45e-06
7.2704e-05,1.281e-05
4.608e-05,2.0211e-05
5.632e-05,1.6536e-05
5.5296e-05,1.6842e-05
0.000195584,4.762e-06
0.000205824,4.525e-06
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
0.000106496,8.745e-06
0.000126976,7.335e-06
7.5776e-05,1.229e-05
5.7344e-05,1.6241e-05
4.5056e-05,2.067e-05
0.000110592,8.421e-06
9.1136e-05,1.0219e-05
0.00011776,7.909e-06
6.4512e-05,1.4436e-05
0.0001792,5.197e-06
0.000125952,7.394e-06
9.728e-05,9.574e-06
0.000119808,7.773e-06
0.000160768,5.793e-06
0.000196608,4.737e-06
0.00013824,6.737e-06
5.632e-05,1.6536e-05
0.000110592,8.421e-06
0.000191488,4.864e-06
0.000139264,6.687e-06
0.000105472,8.83e-06
6.0416e-05,1.5415e-05
5.12e-05,1.819e-05
0.00025088,3.712e-06
8.3968e-05,1.1091e-05
7.0656e-05,1.3181e-05
5.5296e-05,1.6842e-05
0.000106496,8.745e-06
6.656e-05,1.3992e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
6.656e-05,1.3992e-05
6.3488e-05,1.4669e-05
9.728e-05,9.574e-06
4.7104e-05,1.9772e-05
4.5056e-05,2.067e-05
4.9152e-05,1.8948e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
7.2704e-05,1.281e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
5.5296e-05,1.6842e-05
5.632e-05,1.6536e-05
5.3248e-05,1.749e-05
7.8848e-05,1.1812e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
7.3728e-05,1.2632e-05
4.608e-05,2.0211e-05
5.0176e-05,1.8561e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
6.7584e-05,1.378e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.7104e-05,1.9772e-05
6.3488e-05,1.4669e-05
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
4.7104e-05,1.9772e-05
4.5056e-05,2.067e-05
5.8368e-05,1.5956e-05
4.608e-05,2.0211e-05
7.2704e-05,1.281e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
5.4272e-05,1.716e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
7.7824e-05,1.1967e-05
0.000110592,8.421e-06
4.5056e-05,2.067e-05
4.7104e-05,1.9772e-05
0.000111616,8.344e-06
5.632e-05,1.6536e-05
6.9632e-05,1.3375e-05
0.000123904,7.516e-06
6.8608e-05,1.3575e-05
4.608e-05,2.0211e-05
0.000108544,8.58e-06
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
6.0416e-05,1.5415e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
8.6016e-05,1.0827e-05
4.9152e-05,1.8948e-05
4.608e-05,2.0211e-05
6.656e-05,1.3992e-05
9.4208e-05,9.886e-06
6.656e-05,1.3992e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
5.0176e-05,1.8561e-05
4.7104e-05,1.9772e-05
4.9152e-05,1.8948e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.7104e-05,1.9772e-05
4.8128e-05,1.9351e-05
5.5296e-05,1.6842e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.608e-05,2.0211e-05
4.5056e-05,2.067e-05
4.5056e-05,2.067e-05
4.608e-05,2.0211e-05
4.4032e-05,2.1151e-05
4.7104e-05,1.9772e-05
