1_BW_peak_gbit/s,1_BW_average_gbit/s,1_MsgRate_mpp/s
97.85,390.18,11.907305999999998
0.0,393.59,12.011294000000001
194.25,390.55,11.918649
97.25,392.16,11.967878999999998
194.58,390.93999999999994,11.930473000000001
195.03,391.01,11.932516999999999
194.37,390.82,11.926893
194.7,390.82,11.926901
194.59,390.77,11.925201999999999
291.84000000000003,389.18,11.87687
