0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
0.012527616,9.97795609
0.012663808,9.87064892
0.012577793,9.938150809
0.012525568,9.979587524
0.012658687,9.874641577
0.012667904,9.86745741
0.012588032,9.930067231
0.01247744,10.01808077
0.01253376,9.973064987
0.012765184,9.792259913
0.012548096,9.961671039
0.012567552,9.946249033
0.012511232,9.991022518
0.012545024,9.964110037
0.013170687,9.490772609
0.012495872,10.003303785
0.01251328,9.989387343
0.012322816,10.143785262
0.012563456,9.949491724
0.012616704,9.907500235
0.012509184,9.992658228
0.012625921,9.900268194
0.012577793,9.938150809
0.012527616,9.97795609
0.012546048,9.963296412
0.012510208,9.991839934
0.013330432,9.377040687
0.012587008,9.930874703
0.012526592,9.97877137
0.012854272,9.724393898
0.012433408,10.053559067
0.012704768,9.838825696
0.01258496,9.932490777
0.013002752,9.613349302
0.012523521,9.98121875
0.01255936,9.95273653
0.012583936,9.933299378
0.012524543,9.980403812
0.017442815,7.166274478
0.01343488,9.304139386
0.012487681,10.009865202
0.012515329,9.98775196
0.012378111,10.098471014
0.012493824,10.004943519
0.012514304,9.988569585
0.0126208,9.904284853
0.012599296,9.921189297
0.012491777,10.006583044
0.013451264,9.292806815
0.014363648,8.702524371
0.012471296,10.023016138
0.012478464,10.017258307
0.012522496,9.982035305
0.012602368,9.918770531
0.012563456,9.949491724
0.012481536,10.014793224
0.012516351,9.986935956
0.012516351,9.986935956
0.013027327,9.595214636
0.012604416,9.917158919
0.016101375,7.763312032
0.012499968,10.000025928
0.012614656,9.909108708
0.013021184,9.59974137
0.012509184,9.992658228
0.012495872,10.003303785
0.012486656,10.010686451
0.012451841,10.03867656
0.012604416,9.917158919
0.012505088,9.995931255
0.012510208,9.991839934
0.017475585,7.152836567
0.012522496,9.982035305
0.012567552,9.946249033
0.012486656,10.010686451
0.012475393,10.019724604
0.012545024,9.964110037
0.012585985,9.931682307
0.012553216,9.957607709
0.012599296,9.921189297
0.01315328,9.503332914
0.012568576,9.945438322
0.012520447,9.983668816
0.012547072,9.962483659
0.012573696,9.941388957
0.012587008,9.930874703
0.012606464,9.91554783
0.012588032,9.930067231
0.0125696,9.94462848
0.012576768,9.938960332
0.012561408,9.951113862
0.012460032,10.032076579
0.012512255,9.990205235
0.012323841,10.14294203
0.012466176,10.027132287
0.012522496,9.982035305
0.01255424,9.956795146
0.012575744,9.939769988
0.012841984,9.733698698
0.012581889,9.934915505
