1_BW_peak_gbit/s,1_BW_average_gbit/s,1_MsgRate_mpp/s
0.96,1.94,30.344662
1.41,1.89,29.631380999999998
0.98,1.96,30.632765
0.0,1.94,30.443376
0.0,2.02,31.38137
0.96,1.96,30.649680000000004
1.0,1.95,30.505399
0.9299999999999999,1.92,30.038969
0.48,1.94,30.388534999999997
0.9299999999999999,1.92,30.015894000000003
