0_MainRank-Duration_s,0_MainRank-Bandwidth_Gb/s
1.597e-05,16.414777756
1.852e-05,14.154643059
1.507e-05,17.395090103
1.2295e-05,21.321187973
1.384e-05,18.941040039
1.549e-05,16.923433304
1.7495e-05,14.983938217
1.8355e-05,14.281885147
1.1585e-05,22.627882004
1.291e-05,20.305500031
1.519e-05,17.257669449
1.7475e-05,15.001087189
1.7965e-05,14.591929436
1.207e-05,21.718641281
1.2565e-05,20.863031387
1.3975e-05,18.758068085
1.6025e-05,16.358440399
1.8035e-05,14.535292625
1.4515e-05,18.060213089
1.1925e-05,21.982725143
1.3325e-05,19.673095703
1.5405e-05,17.016813278
1.7235e-05,15.209980011
1.846e-05,14.200650215
1.151e-05,22.775325775
1.2825e-05,20.440076828
1.474e-05,17.784532547
1.6595e-05,15.796565056
1.761e-05,14.886087418
1.141e-05,22.974933624
1.2225e-05,21.443271637
1.4135e-05,18.54573822
1.568e-05,16.71836853
1.796e-05,14.595992088
1.45e-05,18.078895569
1.1785e-05,22.243867874
1.36e-05,19.27529335
1.5615e-05,16.787960052
1.721e-05,15.232073784
1.79e-05,14.644916534
1.1325e-05,23.147373199
1.2765e-05,20.536153793
1.453e-05,18.041568756
1.656e-05,15.82995224
1.739e-05,15.074409485
1.0905e-05,24.038881302
1.208e-05,21.700662613
1.3895e-05,18.866067886
1.571e-05,16.686441422
1.7775e-05,14.747903824
1.4305e-05,18.325340271
1.1675e-05,22.453447342
1.3305e-05,19.702669144
1.5095e-05,17.366279602
1.6985e-05,15.433854103
1.776e-05,14.760360718
1.139e-05,23.015277863
1.309e-05,20.026279449
1.5015e-05,17.458808899
1.6585e-05,15.806090355
1.7585e-05,14.907250404
1.1345e-05,23.106567383
1.208e-05,21.700662613
1.4235e-05,18.415454865
1.5705e-05,16.691753387
1.7805e-05,14.72305584
1.441e-05,18.191810608
1.1485e-05,22.824901581
1.348e-05,19.446884155
1.5215e-05,17.229312897
1.731e-05,15.144079208
1.7875e-05,14.665398598
1.161e-05,22.579154968
1.287e-05,20.368608475
1.4715e-05,17.814746857
1.643e-05,15.95520401
1.7355e-05,15.104811668
1.132e-05,23.157596588
1.2665e-05,20.698301315
1.3995e-05,18.731262207
1.562e-05,16.782585144
1.7665e-05,14.839740753
1.4325e-05,18.299755096
1.152e-05,22.755556107
1.316e-05,19.919755936
1.535e-05,17.077783585
1.7175e-05,15.263114929
1.835e-05,14.285777092
1.138e-05,23.03550148
1.2975e-05,20.203777313
1.4485e-05,18.097618103
1.658e-05,15.810856819
1.7205e-05,15.23650074
1.101e-05,23.809627533
1.2115e-05,21.637969971
1.3675e-05,19.169578552
1.5665e-05,16.734375
1.791e-05,14.636738777
1.4365e-05,18.24879837
1.1725e-05,22.357696533
1.3025e-05,20.126218796
1.5225e-05,17.217996597
1.723e-05,15.214392662
1.799e-05,14.571651459
1.1705e-05,22.395898819
1.2845e-05,20.408252716
1.4465e-05,18.12264061
1.649e-05,15.89715004
1.7295e-05,15.157213211
1.085e-05,24.160737991
1.201e-05,21.827142715
1.4105e-05,18.58518219
1.5845e-05,16.544271469
1.799e-05,14.571651459
1.3705e-05,19.127616882
1.1775e-05,22.262760162
1.324e-05,19.799396515
1.531e-05,17.122402191
1.7105e-05,15.325577736
1.774e-05,14.777001381
1.1405e-05,22.985006332
1.322e-05,19.829349518
1.478e-05,17.736400604
1.6555e-05,15.834733963
1.742e-05,15.04845047
1.113e-05,23.552921295
1.1995e-05,21.854438782
1.383e-05,18.95473671
1.595e-05,16.435361862
1.796e-05,14.595992088
1.431e-05,18.318939209
1.188e-05,22.065994263
1.325e-05,19.784452438
1.532e-05,17.111227036
1.724e-05,15.205569267
1.816e-05,14.435241699
1.1095e-05,23.627218246
1.293e-05,20.274091721
1.4465e-05,18.12264061
1.659e-05,15.801325798
1.7665e-05,14.839740753
1.084e-05,24.18302536
1.1985e-05,21.872673035
1.432e-05,18.306144714
1.603e-05,16.353336334
1.795e-05,14.604122162
1.4325e-05,18.299755096
1.164e-05,22.520963669
1.323e-05,19.814361572
1.539e-05,17.033397675
1.6985e-05,15.433854103
1.832e-05,14.309169769
1.164e-05,22.520963669
1.2775e-05,20.520078659
1.474e-05,17.784532547
1.648e-05,15.906795502
1.765e-05,14.852351189
1.1045e-05,23.734178543
1.1985e-05,21.872673035
1.3995e-05,18.731262207
1.595e-05,16.435361862
1.77e-05,14.810395241
1.46e-05,17.955068588
1.2e-05,21.845333099
1.345e-05,19.490261078
1.515e-05,17.3032341
1.708e-05,15.348010063
1.7975e-05,14.583810806
1.122e-05,23.363994598
1.2545e-05,20.89629364
1.457e-05,17.992038727
1.6685e-05,15.711357117
1.7755e-05,14.764517784
1.1525e-05,22.745681763
1.217e-05,21.540180206
1.4015e-05,18.704530716
1.5915e-05,16.471504211
1.76e-05,14.894545555
1.451e-05,18.066436768
1.1705e-05,22.395898819
1.3305e-05,19.702669144
1.4985e-05,17.493761063
1.766e-05,14.843940735
1.7925e-05,14.624490738
1.1295e-05,23.208852768
1.2795e-05,20.488002777
1.47e-05,17.832925797
1.6605e-05,15.787052155
1.7555e-05,14.932725906
1.0995e-05,23.842111588
1.2555e-05,20.879650116
1.413e-05,18.5522995
1.6105e-05,16.277181625
