0_Transfer Time_s,0_Bandwidth_GB/s
0.012652709,0.037988059
0.013715747,0.035043798
0.034569569,0.013903901
0.014673673,0.032756071
0.014598312,0.032925167
0.034315512,0.014006839
0.013995251,0.034343926
0.013643727,0.035228781
0.014736215,0.03261705
0.014429512,0.033310332
0.014911328,0.032234008
0.01412142,0.034037077
0.013310312,0.036111238
0.013509186,0.035579631
0.014896713,0.032265631
0.01335957,0.035978093
0.01415374,0.033959352
0.014904055,0.032249738
0.026989715,0.017808704
0.014503413,0.033140603
0.015121853,0.031785249
0.012648546,0.038000562
0.0137199,0.03503319
0.034244638,0.014035828
0.014252234,0.033724667
0.014965202,0.032117967
0.01393302,0.034497321
0.01319233,0.036434191
0.013873661,0.034644919
0.014811495,0.032451271
0.014112307,0.034059057
0.012993375,0.036992072
0.013896022,0.034589169
0.014500054,0.033148281
0.01405351,0.034201553
0.013752245,0.034950791
0.013505513,0.035589308
0.014365142,0.033459596
0.014184231,0.033886353
0.026782693,0.01794636
0.014213812,0.033815831
0.014960489,0.032128084
0.012596224,0.03815841
0.014275433,0.033669863
0.014030153,0.03425849
0.014558783,0.033014563
0.032495316,0.01479142
0.014184871,0.033884824
0.014554933,0.033023296
0.033425204,0.014379923
0.014488213,0.033175373
0.014990971,0.032062756
0.012821086,0.037489169
0.013567578,0.035426504
0.028454496,0.016891948
0.027357709,0.017569156
0.03483576,0.013797657
0.014589192,0.032945748
0.014786067,0.032507079
0.013455893,0.035720547
0.013765191,0.034917922
0.014429923,0.033309384
0.013489574,0.035631359
0.014399109,0.033380666
0.013866687,0.034662342
0.014061062,0.034183184
0.013178798,0.036471599
0.013862149,0.03467369
0.026940901,0.017840972
0.014450314,0.033262382
0.014925999,0.032202325
0.013415284,0.035828674
0.01378745,0.034861548
0.014390133,0.033401487
0.01404071,0.034232731
0.02687492,0.017884773
0.014263573,0.033697858
0.014948091,0.032154733
0.012618035,0.038092449
0.014265826,0.033692536
0.014034771,0.034247217
0.027224967,0.017654818
0.014146632,0.033976417
0.014530743,0.03307827
0.028374407,0.016939626
0.02623692,0.018319676
0.014707915,0.03267981
0.014466795,0.033224488
0.014563758,0.033003285
0.026378015,0.018221684
0.014845834,0.032376211
0.014524695,0.033092046
0.032883558,0.014616784
0.01383365,0.034745121
0.014782586,0.032514734
0.028268112,0.017003324
0.026363147,0.01823196
0.014707422,0.032680905
0.014488533,0.033174639
0.014560238,0.033011265
0.013821471,0.034775737
0.014431584,0.033305552
0.01346783,0.035688887
0.014447729,0.033268332
0.013852927,0.034696773
0.013759125,0.034933315
0.013684236,0.035124495
0.012474846,0.038529682
0.013017201,0.036924363
0.014079421,0.03413861
0.013816778,0.034787551
0.014895914,0.032267362
0.027306095,0.017602365
0.026514372,0.018127974
0.014094148,0.034102938
0.014537432,0.03306305
0.013166925,0.036504488
0.013985179,0.034368659
0.014295572,0.033622428
0.027154345,0.017700735
0.014207911,0.033829876
0.014493973,0.033162188
0.033359185,0.014408381
0.01460007,0.032921202
0.014938331,0.03217574
0.013899338,0.034580918
0.014480209,0.03319371
0.014421355,0.033329174
0.013969354,0.034407593
0.014117068,0.03404757
0.014024061,0.034273371
0.027064236,0.017759668
0.014153281,0.033960454
0.014499893,0.033148647
0.03339538,0.014392765
0.014529548,0.033080992
0.014939612,0.032172982
0.013896228,0.034588657
0.014505832,0.033135078
0.014434933,0.033297824
0.014013113,0.03430015
0.014069867,0.03416179
0.013946621,0.034463679
0.014940892,0.032170224
0.013535567,0.035510287
0.013896128,0.034588905
0.014968544,0.032110795
0.01422461,0.03379016
0.01412278,0.034033798
0.013374305,0.035938454
0.012435885,0.038650394
0.013057505,0.036810391
0.014387112,0.033408501
0.01402279,0.034276478
0.014519013,0.033104994
0.034683276,0.013858318
0.014611275,0.032895956
0.014604235,0.032911813
0.014516148,0.033111529
0.014331076,0.033539132
0.014390952,0.033399587
0.013508057,0.035582604
0.014417368,0.033338391
0.013857019,0.034686526
0.014484307,0.033184319
0.013817552,0.034785602
0.013960872,0.034428499
0.01475465,0.032576296
0.027019588,0.017789015
0.014292052,0.03363071
0.01463225,0.0328488
0.013213841,0.036374877
0.013933348,0.034496507
0.014291439,0.033632152
0.014373813,0.033439412
0.013921828,0.034525053
0.014116587,0.034048729
0.014021342,0.034280019
0.013854867,0.034691914
0.014982475,0.032080938
0.013776506,0.034889242
0.014206908,0.033832264
0.01394823,0.034459702
0.014264493,0.033695684
0.013518363,0.035555477
0.014378768,0.033427888
0.013885988,0.034614163
0.013752986,0.03494891
0.013746205,0.03496615
0.014442053,0.033281409
0.013849047,0.034706493
0.013764868,0.034918739
0.013946109,0.034464942
0.014736523,0.032616368
0.027029691,0.017782366
0.014459115,0.033242136
0.014941692,0.032168502
