0_time-oop_us,0_algbw-oop_GB/s,0_busbw-oop_GB/s,0_time-ip_us,0_algbw-ip_GB/s,0_busbw-ip_GB/s
54.48,0.0,0.0,45.78,0.0,0.0
22.64,0.0,0.0,22.7,0.0,0.0
50.16,0.0,0.0,27.3,0.0,0.0
41.11,0.0,0.0,22.78,0.0,0.0
22.83,0.0,0.0,22.97,0.0,0.0
22.75,0.0,0.0,22.99,0.0,0.0
22.71,0.0,0.0,22.83,0.0,0.0
22.9,0.0,0.0,22.68,0.0,0.0
26.7,0.0,0.0,24.61,0.0,0.0
22.9,0.0,0.0,22.85,0.0,0.0
27.73,0.0,0.0,29.31,0.0,0.0
23.08,0.0,0.0,22.97,0.0,0.0
26.22,0.0,0.0,23.03,0.0,0.0
22.92,0.0,0.0,22.89,0.0,0.0
27.02,0.0,0.0,22.96,0.0,0.0
22.88,0.0,0.0,22.88,0.0,0.0
41.08,0.0,0.0,43.42,0.0,0.0
57.6,0.0,0.0,46.98,0.0,0.0
22.8,0.0,0.0,22.83,0.0,0.0
25.55,0.0,0.0,24.85,0.0,0.0
32.62,0.0,0.0,22.78,0.0,0.0
40.5,0.0,0.0,30.86,0.0,0.0
23.05,0.0,0.0,23.03,0.0,0.0
24.53,0.0,0.0,22.99,0.0,0.0
37.42,0.0,0.0,30.36,0.0,0.0
22.8,0.0,0.0,22.67,0.0,0.0
22.96,0.0,0.0,24.13,0.0,0.0
