1_BW_peak_gbit/s,1_BW_average_gbit/s,1_MsgRate_mpp/s
11.52,15.71,30.680961999999997
3.86,15.510000000000002,30.305783
15.670000000000002,15.290000000000001,29.856655999999997
11.620000000000001,15.17,29.642372
8.16,15.760000000000002,30.801127
11.59,14.940000000000001,29.186562
3.91,15.4,30.067042999999998
3.82,14.959999999999999,29.214185
3.86,15.66,30.576332999999998
7.68,15.85,30.950474999999997
