# ststem: nanjin, experiment: a2a_b, nnodes: 4, process-per-node: 64
# msg_size, extra, datafile
1B, nanjin, ./data/nanjin/2024-07-30_14:40:58/data.csv
4B, nanjin, ./data/nanjin/2024-07-30_14:41:04/data.csv
8B, nanjin, ./data/nanjin/2024-07-30_14:41:11/data.csv
64B, nanjin, ./data/nanjin/2024-07-30_14:41:17/data.csv
512B, nanjin, ./data/nanjin/2024-07-30_14:41:23/data.csv
4KiB, nanjin, ./data/nanjin/2024-07-30_14:41:29/data.csv
32KiB, nanjin, ./data/nanjin/2024-07-30_14:41:35/data.csv
256KiB, nanjin, ./data/nanjin/2024-07-30_14:41:42/data.csv
2MiB, nanjin, ./data/nanjin/2024-07-30_14:41:49/data.csv
16MiB, nanjin, ./data/nanjin/2024-07-30_14:41:56/data.csv
128MiB, nanjin, ./data/nanjin/2024-07-30_14:42:06/data.csv
8GiB, nanjin, ./data/nanjin/2024-07-30_14:42:56/data.csv
1B, nanjin, ./data/nanjin/2024-07-30_14:40:58/data.csv
4B, nanjin, ./data/nanjin/2024-07-30_14:41:04/data.csv
8B, nanjin, ./data/nanjin/2024-07-30_14:41:11/data.csv
64B, nanjin, ./data/nanjin/2024-07-30_14:41:17/data.csv
512B, nanjin, ./data/nanjin/2024-07-30_14:41:23/data.csv
4KiB, nanjin, ./data/nanjin/2024-07-30_14:41:29/data.csv
32KiB, nanjin, ./data/nanjin/2024-07-30_14:41:35/data.csv
256KiB, nanjin, ./data/nanjin/2024-07-30_14:41:42/data.csv
2MiB, nanjin, ./data/nanjin/2024-07-30_14:41:49/data.csv
16MiB, nanjin, ./data/nanjin/2024-07-30_14:41:56/data.csv
128MiB, nanjin, ./data/nanjin/2024-07-30_14:42:06/data.csv
1B, nanjin, ./data/nanjin/2024-07-30_14:40:58/data.csv
4B, nanjin, ./data/nanjin/2024-07-30_14:41:04/data.csv
8B, nanjin, ./data/nanjin/2024-07-30_14:41:11/data.csv
64B, nanjin, ./data/nanjin/2024-07-30_14:41:17/data.csv
512B, nanjin, ./data/nanjin/2024-07-30_14:41:23/data.csv
4KiB, nanjin, ./data/nanjin/2024-07-30_14:41:29/data.csv
32KiB, nanjin, ./data/nanjin/2024-07-30_14:41:35/data.csv
256KiB, nanjin, ./data/nanjin/2024-07-30_14:41:42/data.csv
2MiB, nanjin, ./data/nanjin/2024-07-30_14:41:49/data.csv
16MiB, nanjin, ./data/nanjin/2024-07-30_14:41:56/data.csv
128MiB, nanjin, ./data/nanjin/2024-07-30_14:42:06/data.csv
8GiB, nanjin, ./data/nanjin/2024-07-30_14:42:56/data.csv
1B, nanjin, ./data/nanjin/2024-07-30_14:40:58/data.csv
4B, nanjin, ./data/nanjin/2024-07-30_14:41:04/data.csv
8B, nanjin, ./data/nanjin/2024-07-30_14:41:11/data.csv
64B, nanjin, ./data/nanjin/2024-07-30_14:41:17/data.csv
512B, nanjin, ./data/nanjin/2024-07-30_14:41:23/data.csv
4KiB, nanjin, ./data/nanjin/2024-07-30_14:41:29/data.csv
32KiB, nanjin, ./data/nanjin/2024-07-30_14:41:35/data.csv
256KiB, nanjin, ./data/nanjin/2024-07-30_14:41:42/data.csv
2MiB, nanjin, ./data/nanjin/2024-07-30_14:41:49/data.csv
16MiB, nanjin, ./data/nanjin/2024-07-30_14:41:56/data.csv
128MiB, nanjin, ./data/nanjin/2024-07-30_14:42:06/data.csv
1B, nanjin, ./data/nanjin/2024-07-30_14:40:58/data.csv
4B, nanjin, ./data/nanjin/2024-07-30_14:41:04/data.csv
8B, nanjin, ./data/nanjin/2024-07-30_14:41:11/data.csv
64B, nanjin, ./data/nanjin/2024-07-30_14:41:17/data.csv
512B, nanjin, ./data/nanjin/2024-07-30_14:41:23/data.csv
4KiB, nanjin, ./data/nanjin/2024-07-30_14:41:29/data.csv
32KiB, nanjin, ./data/nanjin/2024-07-30_14:41:35/data.csv
256KiB, nanjin, ./data/nanjin/2024-07-30_14:41:42/data.csv
2MiB, nanjin, ./data/nanjin/2024-07-30_14:41:49/data.csv
16MiB, nanjin, ./data/nanjin/2024-07-30_14:41:56/data.csv
128MiB, nanjin, ./data/nanjin/2024-07-30_14:42:06/data.csv
8GiB, nanjin, ./data/nanjin/2024-07-30_14:42:56/data.csv
1B, nanjin, ./data/nanjin/2024-07-30_14:40:58/data.csv
4B, nanjin, ./data/nanjin/2024-07-30_14:41:04/data.csv
8B, nanjin, ./data/nanjin/2024-07-30_14:41:11/data.csv
64B, nanjin, ./data/nanjin/2024-07-30_14:41:17/data.csv
512B, nanjin, ./data/nanjin/2024-07-30_14:41:23/data.csv
4KiB, nanjin, ./data/nanjin/2024-07-30_14:41:29/data.csv
32KiB, nanjin, ./data/nanjin/2024-07-30_14:41:35/data.csv
256KiB, nanjin, ./data/nanjin/2024-07-30_14:41:42/data.csv
2MiB, nanjin, ./data/nanjin/2024-07-30_14:41:49/data.csv
16MiB, nanjin, ./data/nanjin/2024-07-30_14:41:56/data.csv
128MiB, nanjin, ./data/nanjin/2024-07-30_14:42:06/data.csv
