0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
1.258e-06,1.5e-07,4.5e-06,1.9e-07,4.5e-06
1.177e-06,1.5e-07,4.17e-06,1.95e-07,4.17e-06
1.128e-06,1.5e-07,4e-06,1.8e-07,4e-06
1.135e-06,1.5e-07,4.04e-06,1.75e-07,4.04e-06
1.153e-06,1.5e-07,4.12e-06,1.7e-07,4.12e-06
1.192e-06,1.4e-07,4.27e-06,1.8e-07,4.27e-06
1.15e-06,1.5e-07,4.11e-06,1.7e-07,4.11e-06
1.09e-06,1.4e-07,3.89e-06,1.65e-07,3.89e-06
1.2e-06,1.5e-07,4.29e-06,1.8e-07,4.29e-06
1.163e-06,1.5e-07,4.12e-06,1.9e-07,4.12e-06
1.152e-06,1.4e-07,4.12e-06,1.75e-07,4.12e-06
1.168e-06,1.5e-07,4.17e-06,1.75e-07,4.17e-06
1.16e-06,1.4e-07,4.13e-06,1.85e-07,4.13e-06
1.135e-06,1.6e-07,4.05e-06,1.65e-07,4.05e-06
1.137e-06,1.4e-07,4.1e-06,1.55e-07,4.1e-06
1.19e-06,1.5e-07,4.27e-06,1.7e-07,4.27e-06
1.2e-06,1.4e-07,4.32e-06,1.7e-07,4.32e-06
1.205e-06,1.6e-07,4.27e-06,1.95e-07,4.27e-06
1.128e-06,1.4e-07,4.04e-06,1.65e-07,4.04e-06
1.17e-06,1.5e-07,4.18e-06,1.75e-07,4.18e-06
1.155e-06,1.5e-07,4.14e-06,1.65e-07,4.14e-06
1.177e-06,1.5e-07,4.21e-06,1.75e-07,4.21e-06
1.212e-06,1.4e-07,4.36e-06,1.75e-07,4.36e-06
1.148e-06,1.4e-07,4.14e-06,1.55e-07,4.14e-06
1.14e-06,1.5e-07,4.07e-06,1.7e-07,4.07e-06
1.145e-06,1.4e-07,4.11e-06,1.65e-07,4.11e-06
1.2e-06,1.4e-07,4.32e-06,1.7e-07,4.32e-06
1.14e-06,1.5e-07,4.08e-06,1.65e-07,4.08e-06
1.23e-06,1.4e-07,4.15e-06,3.15e-07,4.15e-06
1.182e-06,1.4e-07,4.21e-06,1.9e-07,4.21e-06
