0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
0.186576888,5.359720654
0.179833859,5.560688095
0.180613115,5.536696478
0.18012774,5.551615762
0.17909658,5.583579555
0.186818555,5.352787361
0.179689467,5.565156472
0.179778561,5.562398511
0.180171788,5.55025852
0.179180548,5.580962964
0.187909111,5.321721723
0.179121152,5.582813594
0.180669427,5.534970786
0.179321855,5.5765651
0.178791434,5.593109133
0.189146116,5.286917961
0.179588094,5.568297852
0.18075341,5.532399089
0.179162115,5.58153715
0.180411398,5.542887028
0.183406591,5.452366746
0.182209536,5.48818695
0.18156749,5.507593895
0.179089397,5.583803484
0.179167241,5.581377462
0.183340028,5.454346284
0.184722424,5.413527934
0.181901306,5.497486645
0.178999305,5.586613877
0.179730445,5.563887627
0.182456315,5.480763998
0.184845313,5.409928883
0.181891069,5.497796052
0.178462729,5.603410899
0.180224001,5.548650525
0.179884031,5.55913714
0.186386436,5.365197276
0.181079045,5.522450156
0.178480133,5.602864481
0.179259405,5.578507876
0.179923967,5.557903259
0.188420087,5.307289766
0.179950595,5.557080823
0.17849344,5.602446785
0.1800704,5.553383558
0.179809287,5.561447997
0.186028033,5.375533898
0.181320712,5.51508975
0.178556934,5.600454587
0.180495366,5.540308428
0.179057658,5.58479326
0.183495685,5.449719417
0.178462729,5.603410899
0.179672062,5.56569556
0.17883648,5.591700313
0.181265414,5.516772225
0.188859388,5.294944611
0.178660348,5.597212873
0.181517318,5.509116219
0.17925632,5.578603867
0.180508673,5.539900008
0.189371392,5.280628656
0.178954244,5.5880206
0.180246517,5.54795741
0.179075077,5.584250002
0.181671932,5.504427608
0.188169226,5.314365271
0.179161087,5.581569182
0.180739075,5.532837879
0.17922765,5.579496239
0.180474877,5.540937413
0.189219832,5.28485829
0.179560453,5.569155039
0.181405693,5.51250615
0.178449407,5.603829206
0.180190206,5.54969121
0.183318526,5.454986052
0.181953534,5.495908628
0.180191234,5.549659543
0.178481162,5.602832204
0.179293185,5.577456819
0.185605124,5.3877823
0.182825983,5.469682077
0.180111364,5.552120535
0.178479105,5.602896758
0.180665344,5.535095873
0.18501325,5.405018303
0.182842359,5.469192182
0.179799035,5.561765106
0.178477049,5.602961312
0.179720193,5.564205015
0.180628479,5.536225562
0.187437057,5.335124299
0.180319235,5.545720075
0.178476036,5.602993123
0.178516999,5.601707435
0.181853175,5.498941655
0.186551303,5.360455734
0.179637253,5.56677405
0.178476036,5.602993123
