0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
0.0,2.738597921379154e+40
0.0,inf
2.5e-08,40051346.650343426
0.0,1.42724769270596e+44
-0.026042063,-38.399415902
0.0,inf
0.0,inf
0.0,inf
0.0,inf
0.0,inf
2.7e-08,37269670.72935431
0.0,1.42724769270596e+44
-0.0,-8659427878683.967
0.0,2.1624965040999393e+43
0.0,3.0602677917276896e+40
0.0,inf
0.0,3.0676346402139874e+40
0.0,inf
0.0,2.580873138417796e+29
0.0,1.42724769270596e+44
-0.0,-8659227682925.989
0.0,2.1624965040999393e+43
0.0,inf
0.0,inf
0.0,1.78405961588245e+44
0.0,inf
0.0,2.0207555015617382e+18
0.0,1.42724769270596e+44
-0.026042063,-38.399415902
-0.026042063,-38.399415902
0.0,2.378746154509933e+44
0.0,inf
-0.0,-8657106379986.658
0.0,2.1624965040999393e+43
0.0,inf
0.0,inf
-0.0,-8656964184210.267
0.0,2.1624965040999393e+43
-0.0,-8656934729954.891
0.0,2.1624965040999393e+43
-0.0,-8654835868643.579
0.0,2.1624965040999393e+43
-0.0,-8656964184210.267
0.0,2.1624965040999393e+43
0.0,3.0676346402139874e+40
0.0,inf
0.0,inf
0.0,inf
0.0,3.1023077266138326e+40
0.0,inf
0.0,inf
0.0,inf
0.0,inf
0.0,inf
0.0,inf
0.0,inf
0.0,inf
0.0,inf
-0.0,-8656981450591.085
0.0,2.1624965040999393e+43
0.0,2.378746154509933e+44
0.0,inf
2.04e-07,4893161.007664536
0.0,1.42724769270596e+44
-0.026042063,-38.399415902
0.0,inf
0.0,inf
0.0,inf
0.0,inf
0.0,inf
2.7e-08,37414359.08797562
0.0,1.42724769270596e+44
0.0,inf
0.0,inf
0.0,inf
0.0,inf
-0.0,-8659302882277.499
0.0,2.1624965040999393e+43
-0.0,-8656939808260.484
0.0,2.1624965040999393e+43
0.0,2.378746154509933e+44
0.0,inf
2.04e-07,4893161.007664536
0.0,1.42724769270596e+44
-0.026042063,-38.399415902
0.0,inf
0.0,inf
0.0,inf
0.0,inf
0.0,inf
2.7e-08,37269670.72935431
0.0,1.42724769270596e+44
-0.0,-8659261217610.578
0.0,2.1624965040999393e+43
0.0,inf
0.0,inf
-0.0,-8657039344252.93
0.0,2.1624965040999393e+43
0.0,inf
0.0,inf
