0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
0.000722993,0.000722077,0.000725389,0.000722254,0.000725389
0.000720076,0.000717182,0.000723024,0.000720048,0.000720429
0.000722773,0.000720987,0.000724243,0.000722931,0.000723109
0.000722428,0.000721352,0.000723324,0.000722518,0.000722349
0.00072199,0.000720127,0.000724499,0.000721668,0.000724499
0.00073092,0.000722867,0.000749282,0.000725766,0.000725249
0.000728763,0.000723292,0.000731174,0.000730293,0.00072989
0.000723583,0.000721577,0.000727233,0.00072276,0.000721819
0.000738868,0.000737377,0.000741124,0.000738486,0.000737939
0.000722735,0.000719649,0.000725554,0.000722869,0.000719649
0.00072235,0.000720459,0.000723317,0.000722813,0.000720459
0.000725403,0.000719027,0.000740429,0.000721078,0.000740429
0.0007214,0.000718227,0.000723142,0.000722116,0.000721399
0.000721606,0.000719874,0.000723147,0.000721701,0.00072145
0.000720708,0.000719792,0.000721293,0.000720873,0.000720999
0.000723325,0.000718947,0.000725772,0.000724291,0.000725479
0.000723995,0.000722594,0.000725309,0.000724039,0.000725309
0.00071907,0.000717677,0.000721719,0.000718443,0.000721719
0.000719448,0.000718827,0.000720194,0.000719386,0.00071972
0.000734193,0.000724867,0.000738092,0.000736907,0.000738089
0.001004302,0.000997237,0.00100932,0.001005326,0.001003463
0.000728081,0.000725079,0.000731964,0.00072764,0.000725079
0.000721005,0.000720037,0.000721833,0.000721075,0.000721289
0.000716853,0.000715174,0.000718369,0.000716935,0.000718369
0.000717755,0.000714952,0.000719689,0.00071819,0.000719689
0.000718203,0.000716417,0.000720523,0.000717936,0.000719049
0.000719566,0.000716887,0.000722002,0.000719687,0.000718849
0.000721525,0.000720262,0.000722153,0.000721843,0.000721669
0.000722575,0.000719937,0.000725132,0.000722616,0.000721489
0.000723778,0.000721603,0.000725894,0.000723808,0.000723959
0.000721908,0.000719927,0.000723033,0.000722335,0.000722679
0.000718575,0.000717242,0.000721187,0.000717936,0.000717509
0.000725416,0.000724017,0.000728033,0.000724806,0.000725209
0.000719961,0.000718052,0.00072075,0.00072052,0.00072075
0.000724855,0.000723342,0.000725879,0.0007251,0.000725879
0.000748126,0.000745169,0.000749734,0.0007488,0.000745169
0.000721671,0.000718397,0.000724374,0.000721956,0.00072061
0.000722013,0.000720239,0.000723217,0.000722297,0.000720239
0.000778814,0.000723623,0.000940392,0.00072562,0.000940392
0.000718046,0.000717137,0.000718784,0.000718131,0.000718019
0.000722016,0.000719837,0.000724233,0.000721996,0.000720419
0.000721803,0.000720304,0.000724577,0.000721165,0.000720859
0.000723931,0.00072041,0.000727822,0.000723745,0.00072041
0.000721088,0.000717417,0.000723573,0.000721681,0.000722409
0.00072671,0.000724537,0.000728549,0.000726878,0.000728549
0.000724753,0.000723217,0.000725862,0.000724967,0.000725099
0.000959882,0.00095555,0.000963203,0.000960387,0.000963203
0.000725751,0.000724454,0.000727532,0.000725508,0.000725819
0.000769091,0.00076548,0.000772354,0.000769265,0.00076548
0.00071915,0.000717677,0.000720432,0.000719246,0.000718209
0.000719723,0.000717439,0.000721573,0.000719939,0.000717439
0.00072687,0.000725587,0.000728122,0.000726886,0.000726459
0.000720788,0.000718287,0.000722112,0.000721377,0.00072078
0.000719988,0.000719219,0.000721383,0.000719674,0.000719219
0.000722943,0.000719947,0.000725569,0.000723128,0.000725569
0.000722703,0.000719279,0.000725582,0.000722975,0.000719279
0.000722643,0.000720497,0.000723959,0.000723058,0.000723959
0.000723788,0.000723202,0.000724417,0.000723766,0.000723469
0.000725196,0.000723758,0.000726544,0.000725241,0.000724869
0.000727068,0.000721297,0.000729264,0.000728855,0.000729079
0.000727615,0.000725982,0.000729707,0.000727386,0.000726859
0.00071922,0.000717597,0.000721742,0.000718771,0.000719229
0.000727796,0.000724707,0.000731072,0.000727702,0.000727659
0.000722408,0.000718019,0.000724934,0.000723339,0.000718019
0.000718493,0.000717549,0.000719252,0.000718585,0.000717549
0.00072412,0.000723192,0.000725059,0.000724115,0.000725059
0.000720955,0.000719527,0.000721493,0.000721401,0.000721429
0.000722316,0.000719577,0.000724253,0.000722717,0.000723839
0.00072227,0.000719552,0.000723394,0.000723068,0.000722909
0.000720758,0.000719099,0.000722863,0.000720535,0.000719099
0.000721053,0.000716062,0.000724544,0.000721803,0.000722149
0.000718891,0.000715479,0.000722663,0.000718711,0.000715479
0.00072362,0.000721282,0.000724727,0.000724236,0.000723999
0.000726523,0.000724582,0.000728777,0.000726367,0.000726559
0.000724391,0.000723313,0.000725384,0.000724434,0.000724139
0.000719605,0.000715587,0.000725213,0.000718811,0.000719009
0.00072367,0.000722987,0.000724573,0.000723561,0.000723709
0.000720166,0.000718509,0.000721622,0.000720266,0.000718509
0.000720601,0.000719833,0.000722053,0.000720259,0.00072043
0.000722613,0.000721312,0.000723204,0.000722968,0.000722819
0.000722373,0.000720002,0.000725074,0.000722208,0.000721419
0.00071913,0.000717053,0.000723657,0.000717905,0.000718359
0.00071808,0.000717577,0.000719252,0.000717746,0.000717829
0.000721036,0.000718977,0.000722012,0.000721577,0.00072186
0.000721458,0.000721217,0.000721969,0.000721323,0.000721969
0.000726051,0.000723979,0.000729773,0.000725225,0.000723979
0.000719811,0.000718194,0.000721589,0.00071973,0.000721589
0.000940986,0.000722332,0.00102272,0.001009446,0.001013153
0.000723688,0.000722759,0.000725114,0.00072344,0.000722759
0.000723808,0.000721852,0.000725663,0.000723858,0.000723389
0.000721258,0.000719857,0.000722542,0.000721316,0.000721069
0.000720638,0.000718172,0.000722777,0.000720801,0.000720279
0.000791176,0.000718773,0.000824661,0.000810636,0.000824661
0.000722263,0.000720737,0.000723992,0.000722161,0.000721699
0.000719958,0.000717757,0.000721539,0.000720268,0.000721539
0.000721775,0.000720037,0.000723842,0.000721611,0.000721319
0.000723413,0.000722992,0.00072445,0.000723106,0.00072445
0.000722478,0.000720642,0.000724027,0.000722621,0.000723329
0.000723411,0.000722404,0.000724427,0.000723406,0.000723729
0.000719958,0.000718009,0.000721484,0.000720169,0.000718009
