1_BW_peak_gbit/s,1_BW_average_gbit/s,1_MsgRate_mpp/s
439.81,395.76,0.7548520000000001
276.16,395.74,0.7548079999999999
146.1,395.71000000000004,0.7547459999999999
438.76,395.93,0.755175
558.8,395.90999999999997,0.7551370000000001
576.83,395.95,0.755217
434.27,395.86,0.7550520000000001
583.78,396.02,0.7553370000000001
145.97,395.73,0.754798
293.35,395.80999999999995,0.754947
