0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.7648e-05,0.002155839
3.072e-05,0.001940255
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.7648e-05,0.002155839
3.584e-05,0.001663076
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.6624e-05,0.002238756
2.7648e-05,0.002155839
2.6624e-05,0.002238756
2.7648e-05,0.002155839
2.6624e-05,0.002238756
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.8672e-05,0.002078845
2.8672e-05,0.002078845
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.8672e-05,0.002078845
2.8672e-05,0.002078845
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.6624e-05,0.002238756
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.8672e-05,0.002078845
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.8672e-05,0.002078845
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.6624e-05,0.002238756
2.8672e-05,0.002078845
2.8672e-05,0.002078845
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.6624e-05,0.002238756
2.8672e-05,0.002078845
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.6624e-05,0.002238756
2.6624e-05,0.002238756
2.8672e-05,0.002078845
2.6624e-05,0.002238756
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.8672e-05,0.002078845
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.7648e-05,0.002155839
2.6624e-05,0.002238756
2.6624e-05,0.002238756
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.6624e-05,0.002238756
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.8672e-05,0.002078845
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.6624e-05,0.002238756
2.8672e-05,0.002078845
2.6624e-05,0.002238756
2.7648e-05,0.002155839
2.6624e-05,0.002238756
2.7648e-05,0.002155839
2.6624e-05,0.002238756
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.8672e-05,0.002078845
2.7648e-05,0.002155839
2.6624e-05,0.002238756
2.8672e-05,0.002078845
2.7648e-05,0.002155839
2.7648e-05,0.002155839
2.8672e-05,0.002078845
2.8672e-05,0.002078845
2.7648e-05,0.002155839
2.7648e-05,0.002155839
