0_time-oop_us,0_algbw-oop_GB/s,0_busbw-oop_GB/s,0_time-ip_us,0_algbw-ip_GB/s,0_busbw-ip_GB/s
20.23,0.0,0.0,19.99,0.0,0.0
22.46,0.0,0.0,23.23,0.0,0.0
20.25,0.0,0.0,20.14,0.0,0.0
20.09,0.0,0.0,19.83,0.0,0.0
20.69,0.0,0.0,26.26,0.0,0.0
20.35,0.0,0.0,20.11,0.0,0.0
20.36,0.0,0.0,20.25,0.0,0.0
20.13,0.0,0.0,20.02,0.0,0.0
20.38,0.0,0.0,35.99,0.0,0.0
20.56,0.0,0.0,20.23,0.0,0.0
20.29,0.0,0.0,20.19,0.0,0.0
20.26,0.0,0.0,20.1,0.0,0.0
20.34,0.0,0.0,19.95,0.0,0.0
55.39,0.0,0.0,19.74,0.0,0.0
27.03,0.0,0.0,20.03,0.0,0.0
20.05,0.0,0.0,19.87,0.0,0.0
23.81,0.0,0.0,35.2,0.0,0.0
20.82,0.0,0.0,20.01,0.0,0.0
20.2,0.0,0.0,20.06,0.0,0.0
20.31,0.0,0.0,20.1,0.0,0.0
20.13,0.0,0.0,19.91,0.0,0.0
