1_BW_peak_gbit/s,1_BW_average_gbit/s,1_MsgRate_mpp/s
520.23,395.44,0.188558
388.54999999999995,395.43,0.188552
261.24,395.27,0.188478
260.98,395.40000000000003,0.188544
388.62999999999994,395.5,0.188587
260.28,395.55,0.18860699999999997
520.1600000000001,395.44,0.188558
259.6,395.55,0.188608
388.21999999999997,395.51000000000005,0.18859400000000004
388.25,395.51,0.188591
