1_BW_peak_gbit/s,1_BW_average_gbit/s,1_MsgRate_mpp/s
395.27,395.27,0.002944
395.08,395.08,0.002944
395.26,395.26,0.002944
296.40999999999997,395.27,0.0029449999999999997
395.28,395.28,0.002944
395.27,395.27,0.002944
296.44,395.36,0.002945
395.21,395.21,0.002944
395.15999999999997,395.15999999999997,0.002944
395.21999999999997,395.21999999999997,0.002944
