0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
5.3934e-05,4.6238e-05,6.2334e-05,5.291e-05,6.2334e-05
4.7622e-05,4.2814e-05,5.5486e-05,4.6174e-05,4.419e-05
4.745e-05,4.307e-05,5.171e-05,4.7374e-05,5.043e-05
4.4966e-05,4.195e-05,4.819e-05,4.4878e-05,4.4958e-05
5.4002e-05,4.355e-05,6.563e-05,5.4606e-05,6.563e-05
4.8682e-05,4.1694e-05,5.7758e-05,4.843e-05,4.8574e-05
4.2475e-05,3.9135e-05,4.5758e-05,4.2159e-05,4.1471e-05
4.6526e-05,3.9038e-05,5.3694e-05,4.6014e-05,4.211e-05
5.3614e-05,4.5535e-05,6.1982e-05,5.323e-05,6.1982e-05
3.7619e-05,3.5135e-05,3.9486e-05,3.7823e-05,3.9486e-05
4.1371e-05,3.4975e-05,4.7774e-05,4.1295e-05,3.9455e-05
3.4031e-05,3.2863e-05,3.5871e-05,3.3983e-05,3.3759e-05
3.3111e-05,3.2446e-05,3.4559e-05,3.275e-05,3.2574e-05
3.5919e-05,3.4207e-05,3.8015e-05,3.6015e-05,3.5935e-05
3.933e-05,3.7246e-05,4.3166e-05,3.8798e-05,3.8238e-05
3.5815e-05,3.4431e-05,3.8015e-05,3.5919e-05,3.5775e-05
3.5899e-05,3.4399e-05,3.7918e-05,3.5919e-05,3.5615e-05
3.6927e-05,3.4239e-05,4.2911e-05,3.5711e-05,3.5839e-05
3.919e-05,3.5582e-05,4.4606e-05,3.8766e-05,3.8335e-05
3.2051e-05,3.0879e-05,3.3087e-05,3.2095e-05,3.1487e-05
3.6243e-05,3.4079e-05,3.891e-05,3.6046e-05,3.5775e-05
3.8579e-05,3.5934e-05,4.1311e-05,3.8159e-05,3.7886e-05
3.6767e-05,3.3951e-05,3.9871e-05,3.6495e-05,3.5455e-05
3.4927e-05,3.3023e-05,3.7535e-05,3.5071e-05,3.7535e-05
3.8627e-05,3.6959e-05,4.1214e-05,3.851e-05,3.8367e-05
3.6955e-05,3.5263e-05,3.8943e-05,3.6943e-05,3.6991e-05
3.3334e-05,3.1199e-05,3.715e-05,3.2831e-05,3.2095e-05
