0_MainRank-Duration_s,0_MainRank-Bandwidth_Gb/s
0.005615913,191.196289062
0.005618438,191.110397339
0.005619174,191.085342407
0.005613859,191.266265869
0.00561905,191.089584351
0.005615327,191.216262817
0.005618483,191.108856201
0.005615142,191.222549438
0.005617842,191.13067627
0.005620818,191.029464722
0.005620608,191.036605835
0.005620151,191.052124023
0.005616203,191.186416626
0.005617391,191.146011353
0.005620452,191.041900635
0.00561938,191.078338623
0.005615031,191.226333618
0.005620592,191.037124634
0.00561983,191.063034058
0.00562174,190.998138428
0.005617747,191.133895874
0.005616785,191.166625977
0.005614586,191.241500854
0.005618433,191.110549927
0.005616629,191.171920776
0.005620317,191.046478271
0.00561943,191.076644897
0.005613929,191.263870239
0.005622306,190.978897095
0.005617727,191.13458252
0.00561641,191.179397583
0.005618568,191.105957031
0.005617336,191.147872925
0.005617266,191.150253296
0.00561917,191.085494995
0.00561705,191.157592773
0.005620151,191.052124023
0.005619545,191.072738647
0.005620628,191.035934448
0.005619014,191.090789795
0.005617852,191.130325317
0.005616194,191.186752319
0.005619084,191.088409424
0.005618328,191.114120483
0.005619134,191.086700439
0.005613313,191.284866333
0.005619971,191.058242798
0.005615327,191.216262817
0.005616293,191.183364868
0.00561644,191.178390503
0.005620447,191.042068481
0.00561951,191.073913574
0.005615783,191.20072937
0.00561469,191.237930298
0.005619385,191.078186035
0.005617606,191.138671875
0.00561718,191.153167725
0.005617276,191.149917603
0.005621979,190.989990234
0.00561469,191.237930298
0.005619925,191.059799194
0.005619079,191.088562012
0.005619781,191.064727783
0.005615808,191.199874878
0.005617656,191.136993408
0.005613383,191.282470703
0.005620452,191.041900635
0.005614365,191.249008179
0.005618728,191.100509644
0.005617461,191.143615723
0.005620943,191.02520752
0.005615388,191.214202881
0.005617702,191.135421753
0.005617692,191.135772705
0.005618022,191.124526978
0.005616339,191.181808472
0.005616724,191.168685913
0.005620266,191.048217773
0.005616961,191.160644531
0.005620377,191.044464111
0.005614806,191.234008789
0.005619976,191.058074951
0.005615904,191.196624756
0.00561981,191.063705444
0.005616609,191.172592163
0.005617346,191.147521973
0.005616379,191.180450439
0.005614991,191.227706909
0.00562186,190.994064331
0.00561955,191.072555542
0.005620662,191.034759521
0.005619395,191.077835083
0.005617942,191.127243042
0.005619696,191.067596436
0.005615627,191.20602417
0.005619981,191.057907104
0.005616664,191.170730591
0.005618368,191.112762451
0.005621804,190.995941162
0.005618528,191.107299805
