0_Transfer Time_s,0_Bandwidth_GB/s
1.6278e-05,0.010985006
1.6121e-05,0.011091988
1.6322e-05,0.010955394
1.6072e-05,0.011125805
1.6091e-05,0.011112668
1.5776e-05,0.011334555
1.7277e-05,0.010349825
2.0316e-05,0.008801631
1.5986e-05,0.011185658
1.5626e-05,0.011443359
1.6257e-05,0.010999196
1.603e-05,0.011154955
1.738e-05,0.010288489
1.6403e-05,0.010901295
1.7713e-05,0.010095068
1.6485e-05,0.010847069
1.6039e-05,0.011148696
1.6008e-05,0.011170286
1.6118e-05,0.011094052
1.6233e-05,0.011015458
1.6175e-05,0.011054957
1.6462e-05,0.010862224
1.6195e-05,0.011041305
1.7229e-05,0.01037866
1.6101e-05,0.011105766
1.608e-05,0.01112027
1.6432e-05,0.010882055
1.6151e-05,0.011071385
1.5968e-05,0.011198267
1.5938e-05,0.011219346
1.6298e-05,0.010971526
1.6021e-05,0.011161222
1.6008e-05,0.011170286
1.6149e-05,0.011072756
1.6281e-05,0.010982982
2.0411e-05,0.008760665
1.633e-05,0.010950027
1.6764e-05,0.010666543
1.6133e-05,0.011083737
1.6171e-05,0.011057692
1.597e-05,0.011196865
1.5916e-05,0.011234854
1.6379e-05,0.010917268
1.6153e-05,0.011070014
1.6062e-05,0.011132732
1.6404e-05,0.01090063
1.6225e-05,0.01102089
1.6337e-05,0.010945335
1.6066e-05,0.01112996
1.6164e-05,0.01106248
1.6229e-05,0.011018173
1.6404e-05,0.01090063
1.5879e-05,0.011261032
1.6278e-05,0.010985006
1.6918e-05,0.010569449
1.7333e-05,0.010316387
1.5947e-05,0.011213014
1.6182e-05,0.011050175
1.7147e-05,0.010428293
1.6452e-05,0.010868827
1.6594e-05,0.010775819
1.6654e-05,0.010736996
1.6465e-05,0.010860245
1.6003e-05,0.011173776
1.646e-05,0.010863544
1.6167e-05,0.011060428
1.6015e-05,0.011165403
1.6146e-05,0.011074813
1.6287e-05,0.010978936
1.6007e-05,0.011170984
1.679e-05,0.010650026
1.6311e-05,0.010962782
1.6386e-05,0.010912604
1.6088e-05,0.01111474
1.6216e-05,0.011027006
1.6442e-05,0.010875437
1.6032e-05,0.011153564
1.6372e-05,0.010921936
1.6259e-05,0.010997843
1.641e-05,0.010896644
1.6251e-05,0.011003257
1.6123e-05,0.011090612
1.6172e-05,0.011057008
1.5915e-05,0.01123556
1.607e-05,0.011127189
1.6332e-05,0.010948686
1.6067e-05,0.011129267
1.7302e-05,0.010334871
1.6219e-05,0.011024967
1.8627e-05,0.009599717
1.6379e-05,0.010917268
1.6214e-05,0.011028366
1.5741e-05,0.011359757
1.5922e-05,0.01123062
1.6385e-05,0.01091327
1.6163e-05,0.011063165
1.6011e-05,0.011168193
1.6521e-05,0.010823433
1.6381e-05,0.010915935
1.6079e-05,0.011120961
