0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
1.1889e-05,6.95e-06,1.668e-05,1.1705e-05,1.343e-05
1.2291e-05,7.48e-06,1.696e-05,1.2265e-05,1.407e-05
1.201e-05,6.69e-06,1.679e-05,1.202e-05,1.371e-05
1.21e-05,6.72e-06,1.721e-05,1.226e-05,1.289e-05
1.2326e-05,8.06e-06,1.67e-05,1.2355e-05,1.28e-05
1.194e-05,7.52e-06,1.609e-05,1.204e-05,1.233e-05
1.2011e-05,7.19e-06,1.712e-05,1.1995e-05,1.183e-05
1.247e-05,7.06e-06,1.775e-05,1.2545e-05,1.16e-05
1.202e-05,6.53e-06,1.766e-05,1.2e-05,1.091e-05
1.2099e-05,6.17e-06,1.837e-05,1.207e-05,1.05e-05
1.2566e-05,5.71e-06,1.93e-05,1.268e-05,1.073e-05
1.1985e-05,4.57e-06,1.931e-05,1.1905e-05,9.32e-06
1.1939e-05,4.15e-06,1.979e-05,1.173e-05,8.71e-06
1.2219e-05,4.04e-06,1.993e-05,1.235e-05,8.53e-06
1.1679e-05,3.92e-06,1.96e-05,1.1525e-05,8.04e-06
1.2335e-05,4.02e-06,2.05e-05,1.239e-05,8.69e-06
1.2073e-05,3.08e-06,2.095e-05,1.198e-05,8.14e-06
1.1872e-05,2.87e-06,2.109e-05,1.218e-05,7.03e-06
1.2055e-05,2.85e-06,2.124e-05,1.1975e-05,7.77e-06
1.178e-05,2.63e-06,2.112e-05,1.172e-05,7.13e-06
1.2426e-05,2.79e-06,2.198e-05,1.216e-05,7.53e-06
1.1924e-05,3.41e-06,2.078e-05,1.1885e-05,7.57e-06
1.169e-05,2.84e-06,2.043e-05,1.167e-05,7.38e-06
1.2015e-05,2.8e-06,2.093e-05,1.2065e-05,7.31e-06
1.2052e-05,3.14e-06,2.099e-05,1.203e-05,7.09e-06
1.2245e-05,3.03e-06,2.134e-05,1.2375e-05,7.55e-06
1.2026e-05,3.05e-06,2.104e-05,1.216e-05,7.56e-06
1.2105e-05,3.31e-06,2.106e-05,1.18e-05,7.48e-06
1.2124e-05,2.46e-06,2.201e-05,1.2085e-05,7.08e-06
1.2105e-05,2.85e-06,2.124e-05,1.214e-05,7.06e-06
1.2144e-05,2.82e-06,2.134e-05,1.207e-05,7.27e-06
1.2104e-05,2.48e-06,2.157e-05,1.21e-05,7.26e-06
1.2293e-05,2.77e-06,2.172e-05,1.2315e-05,7.13e-06
1.2187e-05,2.93e-06,2.118e-05,1.24e-05,7.43e-06
1.1846e-05,2.9e-06,2.099e-05,1.1665e-05,7.61e-06
1.2209e-05,2.59e-06,2.151e-05,1.219e-05,7.29e-06
1.2114e-05,2.76e-06,2.137e-05,1.204e-05,7.34e-06
1.1744e-05,2.47e-06,2.103e-05,1.168e-05,7.09e-06
1.1857e-05,2.51e-06,2.104e-05,1.195e-05,7.26e-06
1.232e-05,3.32e-06,2.139e-05,1.234e-05,7.88e-06
1.1928e-05,2.94e-06,2.095e-05,1.205e-05,7.35e-06
1.1939e-05,2.83e-06,2.107e-05,1.2e-05,7.33e-06
1.2384e-05,2.78e-06,2.131e-05,1.2515e-05,7.74e-06
1.1724e-05,2.93e-06,2.051e-05,1.176e-05,6.73e-06
1.1837e-05,2.91e-06,2.08e-05,1.16e-05,7.16e-06
1.2261e-05,3.02e-06,2.145e-05,1.234e-05,7.56e-06
1.2146e-05,3.79e-06,2.139e-05,1.198e-05,6.45e-06
1.1877e-05,2.6e-06,2.061e-05,1.199e-05,7.21e-06
1.2251e-05,3.1e-06,2.093e-05,1.2465e-05,7.66e-06
1.2203e-05,3.02e-06,2.179e-05,1.1985e-05,6.58e-06
1.1978e-05,2.31e-06,2.176e-05,1.1875e-05,6.87e-06
1.2219e-05,3.06e-06,2.104e-05,1.2445e-05,7.31e-06
1.1991e-05,4.54e-06,2.044e-05,1.156e-05,7.28e-06
1.1997e-05,3.65e-06,2.004e-05,1.202e-05,7.81e-06
1.2769e-05,4.14e-06,2.084e-05,1.3e-05,7.64e-06
1.1713e-05,3.14e-06,2.018e-05,1.166e-05,7.32e-06
1.1989e-05,3.35e-06,2.121e-05,1.1835e-05,7.15e-06
1.2236e-05,3.09e-06,2.1e-05,1.237e-05,7.46e-06
1.2313e-05,3.04e-06,2.153e-05,1.2095e-05,7.37e-06
1.1961e-05,2.79e-06,2.149e-05,1.178e-05,7e-06
1.2245e-05,2.89e-06,2.163e-05,1.211e-05,7.36e-06
1.2171e-05,3.31e-06,2.134e-05,1.243e-05,7.11e-06
1.192e-05,2.85e-06,2.112e-05,1.171e-05,7.04e-06
1.2479e-05,2.89e-06,2.19e-05,1.2505e-05,7.58e-06
1.2037e-05,2.88e-06,2.098e-05,1.213e-05,7.35e-06
1.185e-05,2.67e-06,2.096e-05,1.172e-05,7.17e-06
1.218e-05,2.91e-06,2.148e-05,1.21e-05,7.74e-06
1.2395e-05,3.29e-06,2.141e-05,1.246e-05,7.7e-06
1.4661e-05,3.88e-06,2.145e-05,1.5135e-05,1.058e-05
1.1881e-05,4.39e-06,1.912e-05,1.193e-05,7.32e-06
1.1934e-05,5.54e-06,1.844e-05,1.208e-05,8.15e-06
1.1654e-05,5.09e-06,1.795e-05,1.185e-05,8.39e-06
1.1847e-05,5.39e-06,1.799e-05,1.1695e-05,8.78e-06
1.2138e-05,5.3e-06,1.808e-05,1.233e-05,9.46e-06
1.1613e-05,5.76e-06,1.732e-05,1.1535e-05,8.42e-06
1.1935e-05,6.15e-06,1.778e-05,1.2035e-05,8.69e-06
1.215e-05,6.52e-06,1.76e-05,1.2205e-05,9.02e-06
