0_MainRank-Duration_s,0_MainRank-Bandwidth_Gb/s
9.2986e-05,180.42829895
9.312e-05,180.166732788
9.282e-05,180.750976562
9.288e-05,180.633239746
9.2665e-05,181.053329468
9.2865e-05,180.66242981
9.292e-05,180.555480957
9.2745e-05,180.896179199
9.2965e-05,180.468093872
9.295e-05,180.496246338
9.279e-05,180.808456421
9.2835e-05,180.72177124
9.2884e-05,180.62449646
9.282e-05,180.75
9.2876e-05,180.641998291
9.2965e-05,180.468093872
9.3105e-05,180.195770264
9.2875e-05,180.642974854
9.281e-05,180.769485474
9.285e-05,180.691604614
9.2835e-05,180.720809937
9.28e-05,180.788970947
9.285e-05,180.691604614
9.2945e-05,180.506912231
9.2885e-05,180.623519897
9.3065e-05,180.274169922
9.2936e-05,180.525375366
9.2849e-05,180.692581177
9.6777e-05,173.358642578
9.5144e-05,176.334991455
9.2925e-05,180.544815063
9.2835e-05,180.720809937
9.3035e-05,180.332305908
9.6357e-05,174.11517334
9.4553e-05,177.436218262
9.2975e-05,180.448669434
9.2865e-05,180.66242981
9.298e-05,180.438980103
9.2749e-05,180.887405396
9.2845e-05,180.701339722
9.279e-05,180.808456421
9.288e-05,180.633239746
9.3041e-05,180.321640015
9.2865e-05,180.66242981
9.283e-05,180.730545044
9.282e-05,180.75
9.2915e-05,180.565216064
9.2955e-05,180.487503052
9.2804e-05,180.780197144
9.294e-05,180.51663208
9.2975e-05,180.448669434
9.286e-05,180.672149658
9.292e-05,180.555480957
9.2829e-05,180.731521606
9.282e-05,180.75
9.295e-05,180.496246338
9.289e-05,180.613800049
9.2885e-05,180.623519897
9.2945e-05,180.506912231
9.296e-05,180.477798462
9.6708e-05,173.484115601
9.6592e-05,173.691574097
9.3091e-05,180.22479248
9.295e-05,180.497207642
9.282e-05,180.750976562
9.3316e-05,179.789276123
9.6091e-05,174.596252441
9.3091e-05,180.22479248
9.3141e-05,180.128036499
9.2825e-05,180.740280151
9.289e-05,180.613800049
9.6617e-05,173.645721436
9.3537e-05,179.365447998
9.297e-05,180.45741272
9.2795e-05,180.798706055
9.2785e-05,180.819168091
9.2925e-05,180.544815063
9.2955e-05,180.487503052
9.2865e-05,180.66242981
9.2915e-05,180.565216064
9.2915e-05,180.565216064
9.299e-05,180.419570923
9.2799e-05,180.78994751
9.3125e-05,180.157058716
9.2911e-05,180.573944092
9.2845e-05,180.702316284
9.2785e-05,180.818191528
9.2725e-05,180.935195923
9.2935e-05,180.526351929
9.292e-05,180.555480957
9.2931e-05,180.535079956
9.294e-05,180.51663208
9.283e-05,180.730545044
9.282e-05,180.75
9.2875e-05,180.642974854
9.294e-05,180.51663208
9.3201e-05,180.011108398
9.3456e-05,179.519943237
9.2945e-05,180.506912231
9.29e-05,180.594360352
