0_Transfer Time_s,0_Bandwidth_GB/s
0.01196666,0.004941045
0.013433066,0.004401661
0.012163935,0.004860911
0.013484289,0.004384941
0.012544038,0.004713618
0.012756586,0.004635081
0.011964059,0.004942119
0.013584915,0.004352461
0.011987139,0.004932604
0.013553604,0.004362515
0.012182197,0.004853624
0.013330637,0.004435483
0.01225587,0.004824448
0.013499632,0.004379957
0.012265405,0.004820698
0.013031965,0.004537137
0.011958661,0.00494435
0.01358573,0.004352199
0.011970179,0.004939593
0.013563841,0.004359223
0.012206837,0.004843827
0.013321236,0.004438613
0.012269062,0.004819261
0.01321963,0.004472728
0.012556554,0.00470892
0.012968108,0.004559478
0.011974355,0.00493787
0.013641553,0.00433439
0.01198122,0.004935041
0.013545551,0.004365109
0.012212597,0.004841543
0.013317924,0.004439717
0.01226679,0.004820153
0.013207166,0.004476949
0.012477903,0.004738601
0.013111943,0.004509462
0.01196858,0.004940252
0.013532112,0.004369444
0.011955707,0.004945572
0.013358698,0.004426165
0.012461629,0.00474479
0.013134036,0.004501876
0.01245875,0.004745886
0.013207966,0.004476678
0.012471308,0.004741107
0.013012103,0.004544062
0.011968745,0.004940184
0.013692132,0.004318378
0.01196634,0.004941177
0.073089637,0.000808977
0.014144432,0.004180289
0.014277233,0.004141405
0.013065388,0.00452553
0.0119609,0.004943424
0.013746887,0.004301178
0.011964821,0.004941805
0.013314512,0.004440854
0.012526819,0.004720097
0.03523824,0.001677944
0.014033551,0.004213318
0.012727514,0.004645668
0.014212118,0.00416038
0.01425996,0.004146422
0.012780039,0.004626575
0.033563845,0.001761652
0.014152456,0.004177918
0.03332923,0.001774053
0.014235591,0.00415352
0.014227262,0.004155951
0.012947524,0.004566727
0.012811104,0.004615356
0.012909531,0.004580167
0.012417544,0.004761635
0.01324827,0.004463059
0.012431783,0.004756181
0.013094232,0.004515561
0.012764753,0.004632115
0.012769184,0.004630508
0.012269113,0.004819241
0.013217087,0.004473588
0.0125537,0.00470999
0.012910534,0.004579811
0.012996594,0.004549485
0.012621241,0.004684786
0.013036588,0.004535528
0.012578179,0.004700824
0.013194876,0.004481119
0.034517907,0.00171296
0.014069557,0.004202535
0.014073025,0.004201499
0.03409889,0.00173401
0.01384523,0.004270627
0.013848313,0.004269676
0.025786312,0.002292992
0.014282874,0.00413977
0.014162192,0.004175046
0.011971775,0.004938934
0.013852005,0.004268538
0.012184901,0.004852547
0.013351844,0.004428438
0.012030981,0.004914629
0.013286956,0.004450064
0.011970025,0.004939656
0.01393384,0.004243468
0.012188486,0.00485112
0.012938634,0.004569865
0.013058828,0.004527803
0.012712901,0.004651008
0.01197562,0.004937348
0.013622436,0.004340472
0.01197994,0.004935568
0.013577073,0.004354975
0.011962024,0.00494296
0.013543108,0.004365897
0.012285403,0.00481285
0.012940172,0.004569322
0.011959092,0.004944172
0.013878534,0.004260379
0.011959454,0.004944022
0.013532802,0.004369222
0.012037381,0.004912016
0.013282991,0.004451393
0.012260742,0.004822531
0.013332697,0.004434797
0.012486814,0.00473522
0.013187486,0.00448363
0.01197802,0.004936359
0.013557073,0.004361399
0.012010084,0.00492318
0.013309209,0.004442624
0.012237542,0.004831673
0.01355546,0.004361918
0.012006995,0.004924447
0.013534265,0.004368749
0.012282465,0.004814002
0.013197887,0.004480097
0.01197738,0.004936623
0.013569068,0.004357544
0.012000804,0.004926987
0.013309392,0.004442563
0.012240422,0.004830537
0.013296325,0.004446929
0.01224951,0.004826953
0.013335637,0.00443382
0.012487877,0.004734817
0.012940663,0.004569148
0.012214022,0.004840978
0.01307547,0.004522041
0.01250811,0.004727158
0.011974981,0.004937612
0.01359629,0.004348819
0.01195658,0.004945211
0.013591474,0.00435036
0.011961348,0.004943239
0.013852943,0.004268249
0.011963355,0.00494241
0.01318923,0.004483037
0.011960261,0.004943689
0.013560592,0.004360267
0.012024401,0.004917318
0.014069681,0.004202498
0.011973285,0.004938311
0.01310379,0.004512268
0.01196458,0.004941904
0.013538284,0.004367452
0.012284578,0.004813174
0.013474689,0.004388065
0.011956575,0.004945213
0.013550028,0.004363667
0.011973878,0.004938066
0.013385551,0.004417286
0.012690186,0.004659334
0.012571524,0.004703313
0.011952491,0.004946902
0.01383057,0.004275153
0.012067204,0.004899876
0.01196566,0.004941458
0.013684754,0.004320707
0.01196356,0.004942325
0.013557992,0.004361104
0.011953435,0.004946512
0.013867066,0.004263902
0.012214357,0.004840845
0.012864908,0.004596054
0.012971158,0.004558406
0.012621551,0.004684671
0.0119729,0.00493847
0.014004122,0.004222172
0.011972164,0.004938774
0.013333614,0.004434492
0.01197898,0.004935963
0.013261071,0.00445875
0.012459465,0.004745614
0.013308746,0.004442778
0.011954383,0.00494612
0.013653914,0.004330466
0.01196714,0.004940847
0.013454672,0.004394593
0.012283901,0.004813439
0.013274394,0.004454275
0.011965435,0.004941551
0.013312605,0.00444149
0.012852427,0.004600517
0.013191944,0.004482115
0.012770467,0.004630043
0.012255782,0.004824483
0.013339951,0.004432386
0.01195494,0.004945889
0.014072014,0.004201801
0.011961198,0.004943301
0.014083439,0.004198393
0.012079461,0.004894904
0.013274831,0.004454129
0.0119673,0.004940781
0.011959638,0.004943946
0.01198378,0.004933986
0.011964099,0.004942103
0.051693562,0.001143814
0.013860654,0.004265874
0.014276402,0.004141646
0.01196138,0.004943226
0.013864464,0.004264702
0.011970661,0.004939394
0.014137078,0.004182463
0.01197098,0.004939262
0.013287756,0.004449796
0.012264992,0.00482086
0.012673385,0.00466551
0.011967313,0.004940775
0.033735983,0.001752663
0.014248832,0.00414966
0.014065729,0.004203679
0.012488424,0.004734609
0.011961694,0.004943097
0.013954683,0.00423713
0.011975531,0.004937385
0.012974988,0.004557061
0.012891142,0.004586701
0.012871147,0.004593826
0.013330393,0.004435564
0.012405538,0.004766243
0.013348587,0.004429518
0.011954193,0.004946198
0.013956804,0.004236486
0.011967269,0.004940794
0.013898469,0.004254268
0.011963423,0.004942382
0.013436432,0.004400559
0.011963615,0.004942303
0.013215544,0.004474111
0.012771861,0.004629537
0.013119975,0.004506701
0.011973311,0.0049383
0.013567738,0.004357971
0.011964031,0.004942131
0.013267106,0.004456722
0.012403943,0.004766856
0.013634468,0.004336642
0.011967295,0.004940783
0.013377072,0.004420086
0.012386645,0.004773513
0.012874507,0.004592627
0.011960953,0.004943403
