0_MainRank-Duration_s,0_MainRank-Bandwidth_Gb/s
3.78e-06,8.668783188
3.683e-06,8.897094727
3.755e-06,8.727660179
3.875e-06,8.45625782
3.985e-06,8.221804619
3.78e-06,8.669929504
3.72e-06,8.808602333
4.04e-06,8.110891342
3.86e-06,8.488019943
3.909e-06,8.382706642
3.981e-06,8.230064392
3.711e-06,8.831154823
3.746e-06,8.746296883
3.727e-06,8.79087925
3.746e-06,8.74746418
3.67e-06,8.929826736
3.728e-06,8.788520813
3.714e-06,8.824020386
3.675e-06,8.916462898
3.719e-06,8.810970306
3.98e-06,8.233165741
3.738e-06,8.767357826
3.698e-06,8.859807968
3.856e-06,8.496823311
3.771e-06,8.689472198
3.753e-06,8.731147766
3.859e-06,8.491318703
3.727e-06,8.79087925
3.729e-06,8.786164284
3.761e-06,8.713734627
3.965e-06,8.26535511
3.801e-06,8.622023582
3.952e-06,8.291498184
3.877e-06,8.451895714
3.859e-06,8.491318703
3.751e-06,8.734640121
3.716e-06,8.818083763
3.741e-06,8.757985115
3.76e-06,8.714893341
3.722e-06,8.802686691
3.819e-06,8.580256462
3.978e-06,8.238340378
4.021e-06,8.150230408
3.758e-06,8.719532013
3.774e-06,8.682564735
3.863e-06,8.4814291
5.516e-06,5.940536976
1.169e-05,2.803079605
1.4265e-05,2.297010183
1.1822e-05,2.771898508
3.818e-06,8.582503319
4.535e-06,7.22637558
3.788e-06,8.649333954
3.801e-06,8.62088871
3.751e-06,8.735803604
3.902e-06,8.396669388
4.004e-06,8.184838295
3.873e-06,8.460624695
3.799e-06,8.626563072
3.962e-06,8.270570755
3.994e-06,8.204306602
3.869e-06,8.469371796
3.86e-06,8.489118576
3.784e-06,8.658474922
3.847e-06,8.518913269
3.89e-06,8.424733162
3.819e-06,8.580256462
3.782e-06,8.665344238
3.788e-06,8.650475502
3.759e-06,8.717211723
3.88e-06,8.44644928
3.768e-06,8.696391106
3.78e-06,8.669929504
3.828e-06,8.560083389
3.773e-06,8.684865952
3.765e-06,8.703320503
3.768e-06,8.69523716
3.779e-06,8.671076775
3.771e-06,8.689472198
3.732e-06,8.78145504
3.742e-06,8.755644798
3.751e-06,8.734640121
3.701e-06,8.853823662
3.778e-06,8.674520493
3.881e-06,8.444272041
3.726e-06,8.794417381
3.752e-06,8.733475685
3.729e-06,8.787343025
3.808e-06,8.603912354
3.887e-06,8.431236267
3.755e-06,8.727660179
5.49e-06,5.968126774
3.845e-06,8.523344994
3.779e-06,8.672224045
3.849e-06,8.512274742
4.021e-06,8.150230408
3.835e-06,8.545572281
3.856e-06,8.497924805
3.78e-06,8.669929504
3.759e-06,8.717211723
3.897e-06,8.407441139
3.835e-06,8.544459343
3.857e-06,8.494621277
3.794e-06,8.63565731
3.784e-06,8.658474922
3.826e-06,8.564558029
3.792e-06,8.640211105
3.785e-06,8.657331467
3.784e-06,8.659619331
3.776e-06,8.677966118
3.802e-06,8.618621826
3.804e-06,8.614089966
3.843e-06,8.527781487
3.749e-06,8.740464211
3.765e-06,8.70216465
3.802e-06,8.618621826
3.775e-06,8.680264473
3.791e-06,8.643630028
3.768e-06,8.696391106
3.998e-06,8.195074081
4.463e-06,7.342146397
6.401e-06,5.11920023
4.114e-06,7.964997292
6.85e-06,4.783998966
9.128e-06,3.589833498
1.4068e-05,2.329257727
1.398e-05,2.343836069
9.715e-06,3.37310195
9.795e-06,3.345209599
1.2661e-05,2.588003159
1.1945e-05,2.743354559
6.714e-06,4.88091135
3.883e-06,8.438836098
7.732e-06,4.237971783
3.769e-06,8.692930222
3.809e-06,8.602783203
3.833e-06,8.54891777
3.832e-06,8.55226326
3.8e-06,8.623157501
3.787e-06,8.65161705
3.808e-06,8.605042458
3.99e-06,8.211503029
3.81e-06,8.600524902
3.768e-06,8.696391106
4.018e-06,8.156315804
3.883e-06,8.439922333
3.846e-06,8.521128654
4.449e-06,7.365251064
3.74e-06,8.76266861
3.751e-06,8.735803604
8.031e-06,4.080189228
5.997e-06,5.464520931
3.925e-06,8.348535538
4.938e-06,6.635884762
3.98e-06,8.233165741
5.851e-06,5.600888729
3.814e-06,8.590378761
6.308e-06,5.194261551
3.905e-06,8.390219688
3.762e-06,8.711418152
3.814e-06,8.591505051
3.76e-06,8.714893341
3.754e-06,8.729985237
3.726e-06,8.793237686
3.985e-06,8.221804619
3.965e-06,8.264312744
3.815e-06,8.589252472
3.763e-06,8.707945824
4.036e-06,8.118929863
3.786e-06,8.653902054
3.777e-06,8.675668716
3.859e-06,8.490219116
3.772e-06,8.687169075
3.798e-06,8.628834724
3.786e-06,8.655044556
3.762e-06,8.711418152
3.726e-06,8.794417381
3.737e-06,8.768530846
3.896e-06,8.410676956
3.881e-06,8.444272041
3.813e-06,8.593758583
3.746e-06,8.74746418
3.794e-06,8.63565731
3.758e-06,8.720691681
3.802e-06,8.619754791
3.918e-06,8.363451004
4.187e-06,7.827063084
3.937e-06,8.323088646
3.829e-06,8.558964729
3.864e-06,8.480331421
6.61e-06,4.957337379
3.775e-06,8.681414604
3.839e-06,8.535556793
3.946e-06,8.303053856
3.787e-06,8.65161705
4.017e-06,8.15834713
3.797e-06,8.63110733
3.832e-06,8.55226326
