1_BW_peak_gbit/s,1_BW_average_gbit/s,1_MsgRate_mpp/s
197.07999999999998,394.90999999999997,1.506491
98.56,395.31000000000006,1.508
197.22,395.04,1.506962
394.32,394.29,1.504122
295.77,394.65,1.5055050000000003
295.64,394.55,1.505094
394.34,394.34,1.5042620000000002
295.67,394.56,1.505116
197.17,395.0,1.50677
295.7,394.55,1.50511
