0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
3.6944e-05,3.3756e-05,4.0979e-05,3.7022e-05,3.8655e-05
3.6928e-05,3.3455e-05,4.0556e-05,3.6866e-05,3.8234e-05
3.7125e-05,3.3865e-05,5.675e-05,3.6781e-05,3.9486e-05
3.6979e-05,3.2723e-05,4.0819e-05,3.7352e-05,3.9537e-05
3.711e-05,3.4127e-05,4.0048e-05,3.7186e-05,3.8925e-05
3.858e-05,2.7563e-05,4.3694e-05,3.8319e-05,4.2432e-05
3.6861e-05,3.3845e-05,4.0568e-05,3.6756e-05,3.8564e-05
3.8814e-05,3.3835e-05,4.9083e-05,3.6614e-05,4.7682e-05
3.6177e-05,3.3103e-05,3.8374e-05,3.6521e-05,3.7793e-05
3.6351e-05,3.3916e-05,3.8815e-05,3.6385e-05,3.7874e-05
4.6671e-05,3.1982e-05,5.0768e-05,4.7135e-05,4.9846e-05
3.6417e-05,3.3455e-05,3.9106e-05,3.6496e-05,3.7954e-05
4.0262e-05,3.3425e-05,4.7822e-05,3.9747e-05,4.3955e-05
3.6587e-05,3.3374e-05,4.0107e-05,3.6676e-05,3.7232e-05
3.6455e-05,3.3323e-05,3.8955e-05,3.6786e-05,3.7934e-05
3.6327e-05,3.3824e-05,3.8213e-05,3.6616e-05,3.7323e-05
3.6618e-05,3.3395e-05,4.9385e-05,3.6651e-05,4.9385e-05
3.6579e-05,3.3565e-05,4.0218e-05,3.654e-05,3.9456e-05
3.643e-05,3.3485e-05,3.9357e-05,3.6576e-05,3.7623e-05
3.6587e-05,3.3915e-05,3.8625e-05,3.6721e-05,3.8625e-05
3.651e-05,3.3144e-05,3.9256e-05,3.6616e-05,3.8475e-05
4.5525e-05,4.2051e-05,5.0217e-05,4.5338e-05,4.5248e-05
4.2725e-05,3.8114e-05,4.7211e-05,4.2858e-05,4.3154e-05
3.3351e-05,3.107e-05,3.6241e-05,3.3175e-05,3.3054e-05
3.3152e-05,3.1461e-05,3.617e-05,3.2858e-05,3.3024e-05
3.5969e-05,3.173e-05,4.4917e-05,3.3996e-05,4.2623e-05
3.4804e-05,2.8425e-05,3.8925e-05,3.4667e-05,3.4467e-05
3.3019e-05,3.1381e-05,3.4747e-05,3.2974e-05,3.3615e-05
3.444e-05,3.171e-05,3.9096e-05,3.347e-05,3.2934e-05
3.2962e-05,3.11e-05,3.4918e-05,3.2898e-05,3.2242e-05
3.3182e-05,3.1541e-05,3.605e-05,3.2983e-05,3.3194e-05
3.3181e-05,3.1411e-05,3.5479e-05,3.2989e-05,3.2663e-05
3.4254e-05,3.1651e-05,3.9827e-05,3.3103e-05,3.3284e-05
3.2814e-05,3.075e-05,3.4988e-05,3.2833e-05,3.3084e-05
3.2953e-05,3.1601e-05,3.4866e-05,3.2818e-05,3.2693e-05
3.2937e-05,3.172e-05,3.4967e-05,3.2823e-05,3.2603e-05
3.3007e-05,3.1671e-05,3.4888e-05,3.2889e-05,3.2804e-05
3.2962e-05,3.1551e-05,3.4898e-05,3.2858e-05,3.3395e-05
3.2967e-05,3.109e-05,3.4917e-05,3.2793e-05,3.3144e-05
3.2953e-05,3.101e-05,3.5358e-05,3.2774e-05,3.2583e-05
3.2703e-05,3.117e-05,3.4617e-05,3.2523e-05,3.3054e-05
3.2953e-05,3.1271e-05,3.5198e-05,3.2673e-05,3.2463e-05
