# ststem: haicgu, experiment: ardc_b, nnodes: 8, process-per-node: 1
# msg_size, extra, datafile
4B, cn-eth, ./data/haicgu/2024-07-30_13:34:38/data.csv
8B, cn-eth, ./data/haicgu/2024-07-30_13:35:05/data.csv
64B, cn-eth, ./data/haicgu/2024-07-30_13:35:32/data.csv
512B, cn-eth, ./data/haicgu/2024-07-30_13:36:00/data.csv
4KiB, cn-eth, ./data/haicgu/2024-07-30_13:36:27/data.csv
32KiB, cn-eth, ./data/haicgu/2024-07-30_13:36:55/data.csv
256KiB, cn-eth, ./data/haicgu/2024-07-30_13:37:23/data.csv
2MiB, cn-eth, ./data/haicgu/2024-07-30_13:37:52/data.csv
16MiB, cn-eth, ./data/haicgu/2024-07-30_13:38:21/data.csv
128MiB, cn-eth, ./data/haicgu/2024-07-30_13:38:56/data.csv
1GiB, cn-eth, ./data/haicgu/2024-07-30_13:40:44/data.csv
8GiB, cn-eth, ./data/haicgu/2024-07-30_13:50:45/data.csv
4B, cn-ib, ./data/haicgu/2024-07-30_22:47:43/data.csv
8B, cn-ib, ./data/haicgu/2024-07-30_22:48:15/data.csv
64B, cn-ib, ./data/haicgu/2024-07-30_22:48:46/data.csv
512B, cn-ib, ./data/haicgu/2024-07-30_22:49:14/data.csv
4KiB, cn-ib, ./data/haicgu/2024-07-30_22:49:41/data.csv
32KiB, cn-ib, ./data/haicgu/2024-07-30_22:50:08/data.csv
256KiB, cn-ib, ./data/haicgu/2024-07-30_22:50:36/data.csv
2MiB, cn-ib, ./data/haicgu/2024-07-30_22:51:06/data.csv
16MiB, cn-ib, ./data/haicgu/2024-07-30_22:51:34/data.csv
128MiB, cn-ib, ./data/haicgu/2024-07-30_22:52:10/data.csv
1GiB, cn-ib, ./data/haicgu/2024-07-30_22:53:58/data.csv
8GiB, cn-ib, ./data/haicgu/2024-07-30_23:03:59/data.csv
4B, haicgu2, ./data/haicgu/2024-08-06_17:58:59/data.csv
8B, haicgu2, ./data/haicgu/2024-08-06_17:59:27/data.csv
64B, haicgu2, ./data/haicgu/2024-08-06_17:59:54/data.csv
512B, haicgu2, ./data/haicgu/2024-08-06_18:00:22/data.csv
4KiB, haicgu2, ./data/haicgu/2024-08-06_18:00:50/data.csv
32KiB, haicgu2, ./data/haicgu/2024-08-06_18:01:17/data.csv
256KiB, haicgu2, ./data/haicgu/2024-08-06_18:01:45/data.csv
2MiB, haicgu2, ./data/haicgu/2024-08-06_18:02:15/data.csv
16MiB, haicgu2, ./data/haicgu/2024-08-06_18:02:44/data.csv
128MiB, haicgu2, ./data/haicgu/2024-08-06_18:03:20/data.csv
1GiB, haicgu2, ./data/haicgu/2024-08-06_18:05:08/data.csv
8GiB, haicgu2, ./data/haicgu/2024-08-06_18:15:09/data.csv
4B, cn-eth, ./data/haicgu/2024-07-30_13:34:38/data.csv
8B, cn-eth, ./data/haicgu/2024-07-30_13:35:05/data.csv
64B, cn-eth, ./data/haicgu/2024-07-30_13:35:32/data.csv
512B, cn-eth, ./data/haicgu/2024-07-30_13:36:00/data.csv
4KiB, cn-eth, ./data/haicgu/2024-07-30_13:36:27/data.csv
32KiB, cn-eth, ./data/haicgu/2024-07-30_13:36:55/data.csv
256KiB, cn-eth, ./data/haicgu/2024-07-30_13:37:23/data.csv
2MiB, cn-eth, ./data/haicgu/2024-07-30_13:37:52/data.csv
16MiB, cn-eth, ./data/haicgu/2024-07-30_13:38:21/data.csv
128MiB, cn-eth, ./data/haicgu/2024-07-30_13:38:56/data.csv
1GiB, cn-eth, ./data/haicgu/2024-07-30_13:40:44/data.csv
8GiB, cn-eth, ./data/haicgu/2024-07-30_13:50:45/data.csv
4B, cn-ib, ./data/haicgu/2024-07-30_22:47:43/data.csv
8B, cn-ib, ./data/haicgu/2024-07-30_22:48:15/data.csv
64B, cn-ib, ./data/haicgu/2024-07-30_22:48:46/data.csv
512B, cn-ib, ./data/haicgu/2024-07-30_22:49:14/data.csv
4KiB, cn-ib, ./data/haicgu/2024-07-30_22:49:41/data.csv
32KiB, cn-ib, ./data/haicgu/2024-07-30_22:50:08/data.csv
256KiB, cn-ib, ./data/haicgu/2024-07-30_22:50:36/data.csv
2MiB, cn-ib, ./data/haicgu/2024-07-30_22:51:06/data.csv
16MiB, cn-ib, ./data/haicgu/2024-07-30_22:51:34/data.csv
128MiB, cn-ib, ./data/haicgu/2024-07-30_22:52:10/data.csv
1GiB, cn-ib, ./data/haicgu/2024-07-30_22:53:58/data.csv
8GiB, cn-ib, ./data/haicgu/2024-07-30_23:03:59/data.csv
4B, haicgu2, ./data/haicgu/2024-08-06_17:58:59/data.csv
8B, haicgu2, ./data/haicgu/2024-08-06_17:59:27/data.csv
64B, haicgu2, ./data/haicgu/2024-08-06_17:59:54/data.csv
512B, haicgu2, ./data/haicgu/2024-08-06_18:00:22/data.csv
4KiB, haicgu2, ./data/haicgu/2024-08-06_18:00:50/data.csv
32KiB, haicgu2, ./data/haicgu/2024-08-06_18:01:17/data.csv
256KiB, haicgu2, ./data/haicgu/2024-08-06_18:01:45/data.csv
2MiB, haicgu2, ./data/haicgu/2024-08-06_18:02:15/data.csv
16MiB, haicgu2, ./data/haicgu/2024-08-06_18:02:44/data.csv
128MiB, haicgu2, ./data/haicgu/2024-08-06_18:03:20/data.csv
1GiB, haicgu2, ./data/haicgu/2024-08-06_18:05:08/data.csv
8GiB, haicgu2, ./data/haicgu/2024-08-06_18:15:09/data.csv
4B, cn-eth, ./data/haicgu/2024-07-30_13:34:38/data.csv
8B, cn-eth, ./data/haicgu/2024-07-30_13:35:05/data.csv
64B, cn-eth, ./data/haicgu/2024-07-30_13:35:32/data.csv
512B, cn-eth, ./data/haicgu/2024-07-30_13:36:00/data.csv
4KiB, cn-eth, ./data/haicgu/2024-07-30_13:36:27/data.csv
32KiB, cn-eth, ./data/haicgu/2024-07-30_13:36:55/data.csv
256KiB, cn-eth, ./data/haicgu/2024-07-30_13:37:23/data.csv
2MiB, cn-eth, ./data/haicgu/2024-07-30_13:37:52/data.csv
16MiB, cn-eth, ./data/haicgu/2024-07-30_13:38:21/data.csv
128MiB, cn-eth, ./data/haicgu/2024-07-30_13:38:56/data.csv
1GiB, cn-eth, ./data/haicgu/2024-07-30_13:40:44/data.csv
8GiB, cn-eth, ./data/haicgu/2024-07-30_13:50:45/data.csv
4B, cn-ib, ./data/haicgu/2024-07-30_22:47:43/data.csv
8B, cn-ib, ./data/haicgu/2024-07-30_22:48:15/data.csv
64B, cn-ib, ./data/haicgu/2024-07-30_22:48:46/data.csv
512B, cn-ib, ./data/haicgu/2024-07-30_22:49:14/data.csv
4KiB, cn-ib, ./data/haicgu/2024-07-30_22:49:41/data.csv
32KiB, cn-ib, ./data/haicgu/2024-07-30_22:50:08/data.csv
256KiB, cn-ib, ./data/haicgu/2024-07-30_22:50:36/data.csv
2MiB, cn-ib, ./data/haicgu/2024-07-30_22:51:06/data.csv
16MiB, cn-ib, ./data/haicgu/2024-07-30_22:51:34/data.csv
128MiB, cn-ib, ./data/haicgu/2024-07-30_22:52:10/data.csv
1GiB, cn-ib, ./data/haicgu/2024-07-30_22:53:58/data.csv
8GiB, cn-ib, ./data/haicgu/2024-07-30_23:03:59/data.csv
4B, haicgu2, ./data/haicgu/2024-08-06_17:58:59/data.csv
8B, haicgu2, ./data/haicgu/2024-08-06_17:59:27/data.csv
64B, haicgu2, ./data/haicgu/2024-08-06_17:59:54/data.csv
512B, haicgu2, ./data/haicgu/2024-08-06_18:00:22/data.csv
4KiB, haicgu2, ./data/haicgu/2024-08-06_18:00:50/data.csv
32KiB, haicgu2, ./data/haicgu/2024-08-06_18:01:17/data.csv
256KiB, haicgu2, ./data/haicgu/2024-08-06_18:01:45/data.csv
2MiB, haicgu2, ./data/haicgu/2024-08-06_18:02:15/data.csv
16MiB, haicgu2, ./data/haicgu/2024-08-06_18:02:44/data.csv
128MiB, haicgu2, ./data/haicgu/2024-08-06_18:03:20/data.csv
1GiB, haicgu2, ./data/haicgu/2024-08-06_18:05:08/data.csv
8GiB, haicgu2, ./data/haicgu/2024-08-06_18:15:09/data.csv
