0_Transfer Time (s)_s,0_Bandwidth (GB/s)_GB/s
0.012609536,9.913132545
0.01263104,9.896255521
0.01264128,9.888239198
0.012571648,9.943008455
0.012525568,9.979587524
0.012658687,9.874641577
0.012537856,9.969806914
0.01250816,9.993476656
0.012639232,9.889841424
0.012638208,9.890642367
0.012702719,9.840412668
0.01261568,9.908304772
0.01257472,9.940579039
0.012606464,9.91554783
0.013220864,9.454752481
0.01263104,9.896255521
0.01250816,9.993476656
0.012545024,9.964110037
0.01253888,9.968992359
0.012507136,9.994294473
0.012490752,10.007403755
0.012523521,9.98121875
0.012514304,9.988569585
0.01251328,9.989387343
0.012516351,9.986935956
0.012506112,9.995112425
0.012512255,9.990205235
0.01248256,10.013971301
0.012694527,9.846762791
0.012700672,9.841998709
0.012486656,10.010686451
0.01183744,10.559715961
0.012565504,9.947870114
0.012510208,9.991839934
0.012476415,10.018903368
0.01255424,9.956795146
0.012521472,9.982851993
0.017263617,7.240660943
0.012567552,9.946249033
0.012491777,10.006583044
0.012512255,9.990205235
0.012519425,9.984484286
0.012572672,9.942198272
0.012027903,10.392501105
0.012515329,9.98775196
0.012893184,9.695045006
0.01257472,9.940579039
0.012582912,9.934107376
0.012529664,9.976325189
0.012594176,9.925222219
0.012760065,9.796188677
0.012652544,9.879435866
0.012551168,9.959232495
0.012429312,10.056872117
0.012596224,9.923609244
0.012475393,10.019724604
0.012580864,9.935724501
0.012659712,9.873842496
0.012374016,10.101813736
0.012606464,9.91554783
0.012522496,9.982035305
0.012481536,10.014793224
0.012510208,9.991839934
0.012585985,9.931682307
0.012548096,9.961671039
0.012219392,10.229641738
0.012591103,9.927644869
0.012557312,9.954359727
0.012499968,10.000025928
0.012546048,9.963296412
0.012506112,9.995112425
0.012511232,9.991022518
0.012613632,9.909913507
0.012607488,9.914742849
0.012524543,9.980403812
0.012536832,9.970620863
0.012506112,9.995112425
0.012512255,9.990205235
0.012493824,10.004943519
0.01252864,9.977140202
0.01221632,10.232213738
0.01253376,9.973064987
0.012560383,9.951925499
0.01249792,10.001664588
0.012168192,10.27268446
0.012555265,9.955982714
0.012608512,9.913937265
0.012570624,9.943818033
0.016130049,7.749511591
0.012597248,9.92280222
0.012489728,10.0082246
0.012500992,9.999206427
0.012577793,9.938150809
0.012593152,9.926029638
0.012635136,9.893047433
0.012521472,9.982851993
0.012505088,9.995931255
0.012571648,9.943008455
0.012786688,9.775791607
0.012545024,9.964110037
