0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s
5.543e-06,1.638e-06,6.7372e-05,2.089e-06
1.1654e-05,2.84e-07,5.6831e-05,2.274e-06
4.728e-06,1.711e-06,3.4292e-05,2.22e-06
4.984e-06,1.669e-06,4.0259e-05,1.943e-06
4.485e-06,1.184e-06,3.3145e-05,2.01e-06
9.256e-06,3.53e-07,4.9608e-05,2.02e-06
2.299e-06,1.562e-06,9.784e-06,1.929e-06
3.151e-06,1.272e-06,2.9369e-05,2.054e-06
4.209e-06,1.41e-06,5.7413e-05,1.963e-06
2.1316e-05,3.11e-07,0.000126307,2.358e-06
9.447e-06,1.521e-06,8.324e-05,2.07e-06
1.0185e-05,3.52e-07,6.7214e-05,2.081e-06
7.588e-06,3.61e-07,5.2053e-05,2.041e-06
1.867e-05,2.76e-07,0.00017364,2.512e-06
1.1559e-05,1.222e-06,0.000210381,2.151e-06
6.742e-06,1.279e-06,6.9207e-05,2.121e-06
8.435e-06,3e-07,0.000116191,2.152e-06
1.7553e-05,3.47e-07,8.9003e-05,2.359e-06
9.466e-06,3.88e-07,5.2416e-05,2.1e-06
6.549e-06,1.293e-06,8.4804e-05,2.037e-06
1.6502e-05,3.22e-07,0.000128338,2.335e-06
4.8171e-05,3.41e-07,0.000112594,4.7306e-05
5.875e-06,3.59e-07,4.0415e-05,2.064e-06
1.0072e-05,1.535e-06,9.5772e-05,2.026e-06
8.699e-06,1.613e-06,5.3839e-05,2.114e-06
2.3145e-05,3.49e-07,0.000114525,2.293e-06
1.346e-05,1.4e-06,9.8734e-05,2.05e-06
1.2338e-05,1.541e-06,9.9472e-05,2.094e-06
1.949e-05,1.484e-06,0.000135499,2.073e-06
3.9038e-05,3.06e-07,0.000280075,2.883e-06
2.1304e-05,2.94e-07,0.000247785,1.973e-06
1.7483e-05,1.688e-06,0.000207647,2.206e-06
1.1712e-05,1.509e-06,0.000210978,2.084e-06
2.8399e-05,3.36e-07,0.000166994,7.695e-06
1.4062e-05,3.54e-07,0.000146975,2.292e-06
1.7018e-05,3.59e-07,0.000241245,1.954e-06
9.343e-06,1.455e-06,0.000187047,1.918e-06
9.718e-06,3.79e-07,5.7169e-05,2.209e-06
5.053e-06,1.593e-06,4.5675e-05,2.104e-06
5.326e-06,1.47e-06,6.8983e-05,2.006e-06
8.362e-06,1.508e-06,0.000105738,1.91e-06
3.4318e-05,2.74e-07,0.000185339,2.098e-06
1.1857e-05,1.472e-06,0.000143057,2.284e-06
1.4222e-05,1.677e-06,0.000194686,2.152e-06
1.3792e-05,1.585e-06,0.000144649,2.221e-06
2.5201e-05,2.79e-07,0.000169582,2.076e-06
1.0507e-05,1.754e-06,6.7998e-05,2.192e-06
1.4808e-05,6.28e-07,0.000118165,2.143e-06
1.4157e-05,3.69e-07,0.000115646,2.124e-06
2.8057e-05,3.3e-07,0.000158216,2.505e-06
1.125e-05,1.738e-06,6.5267e-05,2.348e-06
1.3323e-05,3.52e-07,0.000101519,1.974e-06
1.6879e-05,5.74e-07,0.000156251,2.129e-06
