0_Transfer Time_s,0_Bandwidth_GB/s
0.000880292,0.017266071
0.000876193,0.017346845
0.000935839,0.016241239
0.000859268,0.017688526
0.00084733,0.017937739
0.000873734,0.017395666
0.000854468,0.017787892
0.000859012,0.017693798
0.000863749,0.017596761
0.000847268,0.017939052
0.000906822,0.016760935
0.000869412,0.017482142
0.000872163,0.017427
0.000878369,0.017303872
0.000861348,0.017645811
0.000846722,0.017950619
0.000875747,0.01735568
0.000858277,0.01770895
0.000868771,0.017495041
0.000857763,0.017719562
0.000879238,0.017286769
0.000858854,0.017697053
0.057493931,0.000264362
0.212448525,7.1543e-05
0.167692026,9.0637e-05
0.006333293,0.002399887
0.000941537,0.01614295
0.000936641,0.016227332
0.000969408,0.015678831
0.000940993,0.016152282
0.00095168,0.015970898
0.000949536,0.01600696
0.000942176,0.016132001
0.000941697,0.016140207
0.000928961,0.016361488
0.000935393,0.016248982
0.001055104,0.01440539
0.000932481,0.016299726
0.001001503,0.015176374
0.000933537,0.016281288
0.000946688,0.016055115
0.000935201,0.016252318
0.000932865,0.016293016
0.000931617,0.016314842
0.000936257,0.016233987
0.0009344,0.01626625
0.000897798,0.016929403
0.000854371,0.017789911
0.000852128,0.017836739
0.000839239,0.018110675
0.000878469,0.017301902
0.000847937,0.017924898
0.000853666,0.017804603
0.00084692,0.017946423
0.000853896,0.017799807
0.000839556,0.018103836
0.000850372,0.017873571
0.000867461,0.017521461
0.00083527,0.018196732
0.000842245,0.018046037
0.000855301,0.017770568
0.000855045,0.017775888
0.00086624,0.017546159
0.000858178,0.017710993
0.000844905,0.017989223
0.000902466,0.016841836
0.000848387,0.017915391
0.000836611,0.018167565
0.000833157,0.018242881
0.000852899,0.017820615
0.000834083,0.018222628
0.000885217,0.01717001
0.000841123,0.018070109
0.000845381,0.017979094
0.000833507,0.018235221
0.000840226,0.0180894
0.000843048,0.018028848
0.000835713,0.018187086
0.000916227,0.016588885
0.000836737,0.018164829
0.000846148,0.017962797
0.000833607,0.018233034
0.000835363,0.018194706
0.00088855,0.017105604
0.000838565,0.018125231
0.000839844,0.018097628
0.000832675,0.018253442
0.000842116,0.018048801
0.000840259,0.01808869
0.000835459,0.018192616
0.000864036,0.017590916
0.000835461,0.018192572
0.000837383,0.018150816
0.000870402,0.017462258
0.000838435,0.018128041
0.008087592,0.001879321
0.0008929,0.017022269
0.000833988,0.018224704
0.00083674,0.018164764
0.000857251,0.017730145
0.00095981,0.015835618
0.00095613,0.015896567
0.000933859,0.016275674
0.000882503,0.017222813
0.001006176,0.01510589
0.000922691,0.01647267
0.000959586,0.015839314
0.000939843,0.016172046
0.000957634,0.015871601
0.000914499,0.016620231
0.00093869,0.01619191
0.0008721,0.017428259
0.000940643,0.016158292
0.000848201,0.017919319
0.000844005,0.018008406
0.000865478,0.017561607
0.000910852,0.016686777
0.000868354,0.017503443
0.000854019,0.017797244
0.000879809,0.01727555
0.000863302,0.017605872
0.206383953,7.3645e-05
0.153510908,9.901e-05
0.109659532,0.000138603
0.000915011,0.016610931
0.000917153,0.016572136
0.000848324,0.017916721
0.000928512,0.0163694
0.000873823,0.017393894
0.000917284,0.016569769
0.000893281,0.017015009
0.000896133,0.016960858
0.000912292,0.016660438
0.000975872,0.015574977
0.000838504,0.01812655
0.000917027,0.016574413
0.000939554,0.016177021
0.00085447,0.01778785
0.000874694,0.017376573
0.000909185,0.016717373
0.000882693,0.017219106
0.000840837,0.018076255
0.000934883,0.016257847
0.000832937,0.0182477
0.000844321,0.018001666
0.000833507,0.018235221
0.000943622,0.016107281
0.008222215,0.001848551
0.000832297,0.018261732
0.000851427,0.017851424
0.000845475,0.017977095
0.000929795,0.016346812
0.000937639,0.01621006
0.000851362,0.017852787
0.000850532,0.017870209
0.000916227,0.016588885
0.00083917,0.018112164
0.000829572,0.018321718
0.000833955,0.018225425
0.000844487,0.017998127
0.000876387,0.017343005
0.000914019,0.016628959
0.000912414,0.01665821
0.000851974,0.017839963
0.000846374,0.017958
0.000845862,0.01796887
0.000851272,0.017854674
0.000844167,0.01800495
0.000837413,0.018150165
0.000830407,0.018303295
