0_Transfer Time_s,0_Bandwidth_GB/s
3.3294e-05,0.000195809
3.2873e-05,0.000198316
4.4135e-05,0.000147712
3.2223e-05,0.000202317
4.8093e-05,0.000135555
3.4267e-05,0.000190249
3.2783e-05,0.000198861
3.9947e-05,0.000163198
3.4738e-05,0.000187669
3.3405e-05,0.000195158
3.3585e-05,0.000194112
3.2954e-05,0.000197829
3.1321e-05,0.000208143
3.2102e-05,0.000203079
3.3264e-05,0.000195985
3.2904e-05,0.00019813
3.2613e-05,0.000199898
3.2523e-05,0.000200451
3.2262e-05,0.000202072
3.2273e-05,0.000202003
4.2693e-05,0.000152701
3.7312e-05,0.000174723
4.112e-05,0.000158542
3.8445e-05,0.000169574
3.1962e-05,0.000203969
3.2323e-05,0.000201691
3.2513e-05,0.000200512
3.3094e-05,0.000196992
3.3805e-05,0.000192849
3.1511e-05,0.000206888
3.2583e-05,0.000200082
3.1862e-05,0.000204609
3.1591e-05,0.000206364
3.1892e-05,0.000204417
3.1871e-05,0.000204551
3.3896e-05,0.000192331
3.2012e-05,0.00020365
3.3425e-05,0.000195041
3.2933e-05,0.000197955
3.2834e-05,0.000198552
3.2914e-05,0.000198069
3.1471e-05,0.000207151
3.3645e-05,0.000193766
3.1892e-05,0.000204417
3.2664e-05,0.000199585
3.1311e-05,0.00020821
3.1692e-05,0.000205707
3.1e-05,0.000210299
3.2423e-05,0.000201069
3.4176e-05,0.000190755
3.1731e-05,0.000205454
3.128e-05,0.000208416
3.1641e-05,0.000206038
3.1581e-05,0.00020643
3.2132e-05,0.00020289
3.2092e-05,0.000203143
3.3064e-05,0.000197171
3.1982e-05,0.000203841
3.1571e-05,0.000206495
3.1832e-05,0.000204802
3.1862e-05,0.000204609
3.2162e-05,0.000202701
3.2473e-05,0.000200759
3.4957e-05,0.000186494
3.1962e-05,0.000203969
3.0629e-05,0.000212846
3.2553e-05,0.000200266
3.2453e-05,0.000200883
3.1591e-05,0.000206364
3.075e-05,0.000212008
3.2953e-05,0.000197835
3.1581e-05,0.00020643
3.2282e-05,0.000201947
3.109e-05,0.00020969
3.105e-05,0.00020996
3.2633e-05,0.000199775
3.2914e-05,0.000198069
3.4307e-05,0.000190027
3.1752e-05,0.000205318
3.1963e-05,0.000203963
3.1351e-05,0.000207944
3.102e-05,0.000210163
3.2283e-05,0.000201941
3.107e-05,0.000209825
3.3395e-05,0.000195217
3.1621e-05,0.000206169
3.1471e-05,0.000207151
3.12e-05,0.000208951
3.1211e-05,0.000208877
3.3094e-05,0.000196992
3.1541e-05,0.000206692
3.2383e-05,0.000201317
3.1421e-05,0.000207481
3.1832e-05,0.000204802
3.0559e-05,0.000213333
3.1732e-05,0.000205447
3.2183e-05,0.000202568
3.1191e-05,0.000209011
3.3064e-05,0.000197171
3.2192e-05,0.000202512
