0_time-oop_us,0_algbw-oop_GB/s,0_busbw-oop_GB/s,0_time-ip_us,0_algbw-ip_GB/s,0_busbw-ip_GB/s
32.38,0.0,0.0,30.31,0.0,0.0
29.76,0.0,0.0,32.09,0.0,0.0
29.6,0.0,0.0,47.61,0.0,0.0
29.74,0.0,0.0,29.54,0.0,0.0
31.78,0.0,0.0,59.52,0.0,0.0
29.54,0.0,0.0,32.01,0.0,0.0
35.34,0.0,0.0,29.06,0.0,0.0
29.52,0.0,0.0,33.42,0.0,0.0
56.95,0.0,0.0,66.42,0.0,0.0
29.41,0.0,0.0,29.12,0.0,0.0
29.71,0.0,0.0,37.73,0.0,0.0
33.15,0.0,0.0,33.42,0.0,0.0
33.57,0.0,0.0,29.27,0.0,0.0
38.53,0.0,0.0,32.16,0.0,0.0
33.49,0.0,0.0,31.57,0.0,0.0
34.9,0.0,0.0,29.2,0.0,0.0
