0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
0.000494426,0.000301175,0.000809061,0.00049864,0.000504976
0.000354209,0.000284343,0.000444209,0.000352612,0.000380213
0.00037748,0.000297495,0.000475919,0.000376212,0.00037602
0.00036178,0.000289719,0.000462865,0.000357637,0.000357364
0.000368724,0.00028828,0.000475283,0.000367637,0.000373205
0.000355862,0.000290198,0.000457424,0.000351653,0.000356533
0.000358653,0.00028863,0.000458003,0.000357365,0.000374196
0.000365631,0.00029103,0.000472177,0.000363491,0.000353077
0.000370983,0.000295286,0.000501169,0.000369652,0.000377556
0.000614211,0.000289685,0.001387152,0.000401124,0.000349461
0.00036909,0.000292021,0.001037277,0.000366564,0.000394612
0.000368714,0.000288408,0.001012702,0.000356276,0.000378101
0.000386185,0.000291255,0.00103027,0.000361652,0.000371829
0.000371439,0.000283127,0.000918276,0.000359684,0.000350037
0.000637571,0.00029199,0.00125119,0.000610477,0.00069041
0.000367847,0.000281847,0.000988606,0.000340964,0.000348278
0.000374629,0.000280918,0.000965344,0.000350836,0.000347413
0.000373455,0.000277782,0.001260857,0.000344245,0.000334838
0.0003661,0.000279608,0.000985185,0.000351811,0.000349301
0.000366088,0.00027839,0.000984767,0.0003481,0.000365589
0.000378382,0.000276215,0.000976035,0.000350356,0.000366389
0.00036528,0.000269559,0.000945025,0.000346101,0.000353813
0.000371339,0.000284087,0.000960448,0.000356837,0.000341973
0.000373265,0.000278999,0.000922592,0.000363764,0.000351317
0.000374902,0.000284246,0.000963424,0.000363061,0.000369492
0.000374585,0.000274326,0.000927109,0.000371652,0.000366421
0.0006367,0.000299766,0.001244181,0.000637068,0.000732777
0.000373931,0.000279223,0.001072347,0.000347877,0.000345525
0.165689241,0.1092944,0.216576327,0.166197328,0.166141286
0.154135269,0.075898052,0.218270389,0.155461816,0.126790833
0.017570987,0.000290358,0.023921256,0.023178459,0.023244012
0.000371052,0.000283704,0.000957989,0.000356597,0.000360853
0.000366511,0.000290071,0.001005154,0.000360836,0.000334902
0.000363958,0.000289943,0.000933568,0.000357876,0.000318102
0.000361902,0.000278935,0.000896354,0.000361701,0.000349173
0.00035583,0.000277399,0.00093335,0.000351476,0.000349365
0.000360314,0.00027631,0.001011134,0.000351413,0.000325494
0.000362937,0.000271192,0.00085178,0.000358725,0.000343701
0.000362273,0.000287256,0.000486033,0.000359157,0.000363765
0.000356807,0.000282999,0.000879336,0.000351621,0.000354965
0.000351231,0.000274871,0.000469872,0.000351221,0.000352277
0.000356516,0.000279,0.000976354,0.000352419,0.000351605
0.000362055,0.000280023,0.00097616,0.000356564,0.000346325
0.000350654,0.000281399,0.000472849,0.000350165,0.000337109
0.000364354,0.000277591,0.000910529,0.000361221,0.000358997
0.000353495,0.000266167,0.000847717,0.000347028,0.000353717
0.000368006,0.000284888,0.000887236,0.000365684,0.00033759
0.000381575,0.000277494,0.000933443,0.000373924,0.00038818
0.000353923,0.000278903,0.000868771,0.000353734,0.000323318
0.000357621,0.000277751,0.000954432,0.000348245,0.000335797
0.000364632,0.000276023,0.000935939,0.000357924,0.000359221
0.000355417,0.000281687,0.000865255,0.00035306,0.000350933
0.000358435,0.000276375,0.000848452,0.000353093,0.000326838
0.000352278,0.000272023,0.000891492,0.000345332,0.000371828
0.000357698,0.000284408,0.000867749,0.000352741,0.000360917
0.000357902,0.000277781,0.000912998,0.000354133,0.000334358
0.000360095,0.000274872,0.000938433,0.000354181,0.00037762
0.000352184,0.000278007,0.000853733,0.000350084,0.00033391
0.000359742,0.000277496,0.000913666,0.000353989,0.000335957
0.000361497,0.00028623,0.000945856,0.000355205,0.000355829
0.000355293,0.000271959,0.000928195,0.000349492,0.000349813
0.000350583,0.000267382,0.000889058,0.000344757,0.000401395
0.000353237,0.000277303,0.000494223,0.000350822,0.000350549
0.000348461,0.000269848,0.000448753,0.000347334,0.000343797
0.000358121,0.000278295,0.000542894,0.000357686,0.000355029
0.000348367,0.000277206,0.000459731,0.000344532,0.000408627
0.000358816,0.000274774,0.000936771,0.000353605,0.000400948
0.000361164,0.000282359,0.000530863,0.000359284,0.000341621
0.000355677,0.000277527,0.00047096,0.000356405,0.000330998
0.000354057,0.000280504,0.000454032,0.000354564,0.000340757
0.000352017,0.000279671,0.000474417,0.000352261,0.000339573
0.000348721,0.000274583,0.000465137,0.000349333,0.000354997
0.000354532,0.000270903,0.000866819,0.000352341,0.0003765
0.000354715,0.000276407,0.000468497,0.000354435,0.000393364
0.00035305,0.000278072,0.000461489,0.000351044,0.000329206
0.000354781,0.000275638,0.000575441,0.000356006,0.000339541
0.000358232,0.000278968,0.00049784,0.00035359,0.000329813
0.000357116,0.000279415,0.000468848,0.000355381,0.000337814
0.000358132,0.000278646,0.000856388,0.000353925,0.000336246
0.000354239,0.000270039,0.000965537,0.000350197,0.000318582
0.000358856,0.000270807,0.000869989,0.000356021,0.000357109
0.000351054,0.000279351,0.000448337,0.000351189,0.000334262
0.000352416,0.000275862,0.000443537,0.000350821,0.000354709
0.000352935,0.000269943,0.000818342,0.000349941,0.000345557
0.006681552,0.000284054,0.007957617,0.007634729,0.007637714
0.000353342,0.000273176,0.000455152,0.000350149,0.000350422
0.000354049,0.000273239,0.000457874,0.000354021,0.000347829
0.00035848,0.000280374,0.000823655,0.000354037,0.000409043
0.000867701,0.000728202,0.001204152,0.000867652,0.000943011
0.000359553,0.000271223,0.000991968,0.000353349,0.000320374
0.000366243,0.000281367,0.00094061,0.000366068,0.000311894
0.000351195,0.000272919,0.000460722,0.000351477,0.000324406
0.000357294,0.00027788,0.000460817,0.000354917,0.000317943
0.000350494,0.000272407,0.00045269,0.00034978,0.000322262
0.000356378,0.000272151,0.000770279,0.000353397,0.000313878
0.000357798,0.000280278,0.000817921,0.000359605,0.000321526
0.000355777,0.000279447,0.000858886,0.000353381,0.000341941
0.000355369,0.000281559,0.000492689,0.000354438,0.000331702
0.000353896,0.000271768,0.000485169,0.000352773,0.000341974
0.000348218,0.000269912,0.000451057,0.000343173,0.000322742
0.000367471,0.000276632,0.000621003,0.000370804,0.000375348
0.000353262,0.000278199,0.000469073,0.000351396,0.000328502
0.000352752,0.00027103,0.000882468,0.000352883,0.000346869
0.000356561,0.000275223,0.000924961,0.000354483,0.000357397
0.000358916,0.000277015,0.000463025,0.00036122,0.000362197
0.000351332,0.000269272,0.00047768,0.000349093,0.000374741
0.000356303,0.000279446,0.00048184,0.000352884,0.00039282
0.000352584,0.000276055,0.00083626,0.00034831,0.000351925
0.000363742,0.000282231,0.00089594,0.000361684,0.000338134
0.000353404,0.000274102,0.000875458,0.000351045,0.000308886
0.000353866,0.000278038,0.000465009,0.000354292,0.000335573
0.000355167,0.000277431,0.000871651,0.000350788,0.000346581
0.000360031,0.000273847,0.000808389,0.000357125,0.000347253
0.000359123,0.000275479,0.000930018,0.000357845,0.000375092
0.000356975,0.000279255,0.000479088,0.000357349,0.000343157
0.000365477,0.000275926,0.000873666,0.000367508,0.00034031
0.000359438,0.000276087,0.000491023,0.000359494,0.000340534
0.000351696,0.000272759,0.00047336,0.000348597,0.000341557
0.000350707,0.000267415,0.000470736,0.00035194,0.000363669
0.000367554,0.000271575,0.000904162,0.000360772,0.000402163
0.000360095,0.000273431,0.000832548,0.00035927,0.000343349
0.000350028,0.000271255,0.000458193,0.000351285,0.000327254
0.000366151,0.000286294,0.000471184,0.00036375,0.000347541
0.00035225,0.000270327,0.000787366,0.000350468,0.000329366
0.000359194,0.000275255,0.000521743,0.000360261,0.000321813
0.000353713,0.000269591,0.000486128,0.000355076,0.000438226
0.000353853,0.000270744,0.00049096,0.000353045,0.000318358
0.000354129,0.000276056,0.000484783,0.000352501,0.00032079
0.000355633,0.000274807,0.000461041,0.000357636,0.000332405
0.000352989,0.000274295,0.000473936,0.000355733,0.000342261
0.000356078,0.000276663,0.000455826,0.000354453,0.000357877
0.000350387,0.000272152,0.000455954,0.000345653,0.000337845
0.00035377,0.000269816,0.000482609,0.000354357,0.000354133
0.000358169,0.000274743,0.000463538,0.00035746,0.000335445
0.00035531,0.000269111,0.000499089,0.00035594,0.000350677
0.000355027,0.000275512,0.000480433,0.000356357,0.000339477
0.000358472,0.000274871,0.00048629,0.000356789,0.000346165
0.000348783,0.000273302,0.000454353,0.000349269,0.000324886
0.000358412,0.000273687,0.000892132,0.000357877,0.000335029
0.000352015,0.000271992,0.000482993,0.000353733,0.000324822
0.000355769,0.00027407,0.000467218,0.000357908,0.000322614
0.00035567,0.000277431,0.000468177,0.000353636,0.000310998
0.000355917,0.000275671,0.00045976,0.000354004,0.000336981
0.000358632,0.00027823,0.000468017,0.000357045,0.000358421
0.000358404,0.000272407,0.00095232,0.000358836,0.000377077
0.000352091,0.000274263,0.000473969,0.000355957,0.000337269
0.000359284,0.000275096,0.00048856,0.000362868,0.00032431
0.000354826,0.000271704,0.000845188,0.000353749,0.00031647
0.000356439,0.000274391,0.000489584,0.000357076,0.000332054
0.000356462,0.000276983,0.000486706,0.000357572,0.000336534
0.000358414,0.000276983,0.000477968,0.000360213,0.000364116
0.000353503,0.000270454,0.000483441,0.000355013,0.000339702
0.000358582,0.000274422,0.000445778,0.000359685,0.000335446
0.000353568,0.000273559,0.000456209,0.000349493,0.000322166
0.000356823,0.000269879,0.00046536,0.000357189,0.000336309
0.000367876,0.000265975,0.000513808,0.000368181,0.000325974
0.000357079,0.000270839,0.000495984,0.000357413,0.000306359
0.000358041,0.000279768,0.000479952,0.000358741,0.00031903
0.000355913,0.000273079,0.000461491,0.000352229,0.000335989
0.000351455,0.000266487,0.00046917,0.000348116,0.000355925
0.000356933,0.000273686,0.000479631,0.000358148,0.000332918
0.000353794,0.00026607,0.000471281,0.000355428,0.000323221
0.000359527,0.000275606,0.000869604,0.000360548,0.000344757
0.000353709,0.000275415,0.000456209,0.00035658,0.000350741
0.000360501,0.000274231,0.000477616,0.000360837,0.000397204
0.000358419,0.000270551,0.000457808,0.000356116,0.000341525
0.000357827,0.000266838,0.000480816,0.000358644,0.000333941
0.000350699,0.000271127,0.000455601,0.000352628,0.00034767
0.000355096,0.000275926,0.000463216,0.000358965,0.000324534
0.000354429,0.000270103,0.000462642,0.000357877,0.00032223
0.000369864,0.000276408,0.000475825,0.00036994,0.000357557
0.000358553,0.000276791,0.000461488,0.000358997,0.000316982
0.00036053,0.000274136,0.000898439,0.000359622,0.000318038
0.000362768,0.00027407,0.000468401,0.000359956,0.000342069
0.000357715,0.000274167,0.000462866,0.000357542,0.000341493
0.000356704,0.000275638,0.000471986,0.000356852,0.00035938
0.000358,0.000277462,0.000463888,0.000360373,0.00033567
0.000355174,0.00027452,0.000836961,0.000353877,0.000324598
0.000374614,0.000287574,0.000580141,0.00037874,0.000360053
0.000355597,0.000277592,0.000454193,0.000356997,0.000335669
0.000357671,0.000269272,0.000464945,0.000358374,0.000357941
0.000355367,0.000270359,0.00046104,0.000355221,0.000330006
0.000357069,0.000271127,0.000474288,0.000359172,0.00031791
0.000350547,0.000268311,0.000471505,0.000354949,0.000312182
0.000364328,0.000282454,0.000472048,0.000369702,0.000337046
0.000356582,0.000270166,0.00047192,0.000354164,0.000328566
0.000358852,0.000270423,0.000802373,0.000359076,0.000332054
0.000355776,0.000274422,0.000462001,0.000353782,0.000317718
0.000366078,0.000275192,0.000471344,0.000369764,0.000334678
0.000350383,0.000268568,0.000454672,0.000350372,0.000338325
0.0003614,0.000272183,0.000463185,0.000365396,0.000378228
0.00035163,0.000271831,0.000459889,0.000350852,0.000335958
0.000363475,0.000278007,0.000482962,0.000366741,0.000328374
0.000354402,0.000266648,0.000464913,0.000355972,0.000330421
0.000355571,0.000273752,0.000454865,0.000358805,0.000359508
0.000356692,0.000270038,0.000925026,0.000353894,0.000346325
0.000368742,0.000264375,0.000484784,0.00037074,0.000366165
0.000352977,0.000267703,0.000452208,0.000350086,0.000337365
0.000362143,0.000277848,0.000486417,0.000367042,0.000337558
